user_id,hours_streaming,hours_social,hours_messaging,hours_gaming,background_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,measurement_date
SUB4526737,0.23,2.1,0.48,0.44,60.96,1,0,35-44,Postpaid_Premium,Mid_Range,4G,2026-04-14
SUB9790529,1.94,1.38,0.65,1.02,77.87,1,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,2026-03-27
SUB3008960,0.89,0.83,0.34,0.49,70.87,1,1,55+,Postpaid_Premium,Mid_Range,4G,2026-04-17
SUB5455214,3.34,6.0,0.1,0.98,122.68,0,0,35-44,Postpaid_Premium,Premium_Smartphone,5G,2026-04-06
SUB9476563,1.04,5.05,0.41,0.08,51.21,0,0,18-24,Prepaid_Daily,Mid_Range,4G+,2026-03-25
SUB7918889,0.55,0.17,0.01,0.01,60.26,0,0,55+,Prepaid_Daily,Mid_Range,4G,2026-04-14
SUB4816446,5.64,2.16,3.89,1.71,148.46,1,0,35-44,Postpaid_Unlimited,5G_Device,5G,2026-03-20
SUB4376513,3.26,0.38,0.12,1.17,17.71,0,0,18-24,Postpaid_Premium,Mid_Range,3G,2026-04-03
SUB2937878,0.49,1.56,0.28,0.18,32.11,0,0,35-44,Postpaid_Premium,Mid_Range,3G,2026-04-09
SUB7193956,1.03,0.48,1.16,0.58,61.46,0,1,45-54,Postpaid_Basic,Premium_Smartphone,3G,2026-04-13
SUB2705215,3.4,1.02,0.07,0.95,60.39,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,2026-03-19
SUB6437149,0.15,3.67,0.1,0.04,53.02,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-08
SUB8271476,0.8,1.21,0.14,0.4,39.98,0,0,45-54,Postpaid_Premium,5G_Device,3G,2026-04-05
SUB7429611,0.79,0.69,0.67,0.6,86.88,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-09
SUB4266402,0.06,0.1,0.0,0.09,12.3,0,0,25-34,Prepaid_Monthly,Basic_Phone,3G,2026-04-05
SUB9121849,2.47,3.05,0.37,0.35,114.28,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,2026-03-27
SUB9104789,0.34,0.42,1.2,0.12,32.58,0,0,25-34,Prepaid_Monthly,Basic_Phone,5G,2026-04-07
SUB5108880,0.19,0.43,0.65,0.15,107.82,0,1,35-44,Prepaid_Daily,Mid_Range,5G,2026-04-01
SUB6499593,1.3,0.27,0.95,1.86,87.0,0,1,45-54,Postpaid_Basic,5G_Device,4G,2026-03-31
SUB5261946,0.26,0.71,0.18,0.5,48.63,0,0,25-34,Postpaid_Unlimited,Basic_Phone,5G,2026-03-22
SUB1090093,0.59,0.27,0.15,0.4,32.92,1,1,25-34,Postpaid_Premium,Basic_Phone,4G,2026-03-24
SUB2732465,2.42,1.11,0.47,0.23,38.73,1,0,18-24,Postpaid_Unlimited,Mid_Range,3G,2026-04-04
SUB4173584,1.64,4.37,1.43,0.32,115.91,1,1,35-44,Postpaid_Basic,Tablet,5G,2026-03-20
SUB3859244,2.78,2.42,0.07,0.3,77.32,1,1,18-24,Postpaid_Basic,Mid_Range,5G,2026-03-23
SUB1886040,4.95,0.14,1.05,0.24,72.32,0,0,18-24,Postpaid_Unlimited,Mid_Range,4G+,2026-03-29
SUB1322918,1.62,1.27,1.59,0.18,148.23,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,2026-04-11
SUB3245909,1.32,2.52,0.15,2.81,115.18,0,0,35-44,Postpaid_Unlimited,Premium_Smartphone,5G,2026-03-25
SUB1116739,0.17,2.0,0.18,1.14,70.72,0,1,25-34,Postpaid_Premium,Mid_Range,4G+,2026-03-24
SUB2014929,5.25,1.16,0.65,1.25,135.52,0,0,25-34,Prepaid_Monthly,5G_Device,5G,2026-04-01
SUB3420564,0.28,0.36,0.1,0.22,34.25,0,1,55+,Postpaid_Basic,Mid_Range,3G,2026-03-29
SUB9577064,0.22,1.21,0.16,0.35,19.06,0,0,18-24,Prepaid_Monthly,Mid_Range,3G,2026-04-08
SUB3653093,0.96,1.0,0.13,0.07,66.63,0,0,25-34,Prepaid_Daily,Mid_Range,5G,2026-03-22
SUB4303457,0.58,0.15,0.14,0.69,51.94,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-10
SUB6888997,7.03,0.46,0.23,0.56,41.85,0,0,25-34,Postpaid_Unlimited,Mid_Range,3G,2026-03-24
SUB7944121,3.14,1.71,0.23,2.47,97.62,0,0,35-44,Postpaid_Premium,5G_Device,4G,2026-03-26
SUB7238795,0.69,0.93,0.22,0.53,55.7,0,0,18-24,Prepaid_Monthly,Tablet,4G,2026-04-14
SUB5767348,0.23,0.57,0.17,0.18,12.61,1,0,45-54,Prepaid_Monthly,Basic_Phone,4G,2026-04-08
SUB1716756,0.21,5.55,0.5,0.53,174.69,1,0,25-34,Postpaid_Basic,Tablet,5G,2026-03-27
SUB9439834,1.45,0.24,0.14,0.17,91.68,1,1,45-54,Prepaid_Monthly,Mid_Range,5G,2026-04-02
SUB7790968,0.48,1.8,0.0,0.05,46.47,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-03-27
SUB4751198,8.0,0.8,1.87,1.38,114.37,0,1,25-34,Postpaid_Premium,5G_Device,4G,2026-03-31
SUB8369434,0.37,0.48,0.46,0.05,48.31,1,0,45-54,Postpaid_Basic,Premium_Smartphone,3G,2026-03-24
SUB4138145,0.97,0.66,0.22,0.05,129.46,0,0,55+,Prepaid_Daily,5G_Device,4G+,2026-04-12
SUB2226476,1.85,3.28,0.12,0.6,88.7,1,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,2026-03-28
SUB5184056,0.16,0.99,0.17,0.06,103.54,1,0,45-54,Prepaid_Monthly,5G_Device,4G,2026-04-04
SUB9960820,1.75,2.75,2.11,0.32,101.63,0,0,25-34,Prepaid_Monthly,5G_Device,4G,2026-03-30
SUB2500844,0.63,1.23,0.06,1.05,69.92,0,1,35-44,Prepaid_Monthly,Mid_Range,4G,2026-03-31
SUB4443609,0.31,0.39,0.09,0.87,90.18,0,0,25-34,Prepaid_Monthly,5G_Device,4G,2026-04-01
SUB9752084,0.58,2.5,0.88,0.61,101.17,1,1,35-44,Postpaid_Unlimited,Tablet,4G,2026-04-13
SUB2400283,2.62,5.67,0.02,2.19,84.11,1,0,25-34,Postpaid_Premium,Mid_Range,4G,2026-04-11
SUB6927613,3.64,2.65,1.83,1.83,74.3,1,1,25-34,Postpaid_Premium,Premium_Smartphone,3G,2026-04-12
SUB1691757,8.0,3.12,2.95,0.05,80.89,1,0,18-24,Postpaid_Basic,5G_Device,4G+,2026-04-09
SUB1390719,0.87,0.89,0.25,0.17,62.69,0,0,18-24,Prepaid_Daily,5G_Device,4G,2026-03-28
SUB7854453,0.06,0.01,0.01,0.06,28.93,1,0,55+,Prepaid_Monthly,Basic_Phone,3G,2026-03-27
SUB4337920,0.44,1.84,0.33,0.07,100.28,0,1,55+,Postpaid_Premium,Premium_Smartphone,4G,2026-03-29
SUB4296050,0.94,1.71,0.47,0.03,103.26,0,1,45-54,Prepaid_Monthly,Tablet,4G,2026-03-26
SUB3118324,8.0,1.36,1.76,1.17,67.23,1,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-02
SUB7827299,2.01,2.73,0.16,5.0,91.7,0,0,25-34,Prepaid_Monthly,5G_Device,5G,2026-04-05
SUB7247794,3.24,1.66,0.83,0.38,163.9,0,1,35-44,Postpaid_Unlimited,Premium_Smartphone,4G+,2026-04-09
SUB8917596,1.07,3.89,0.18,0.04,77.57,0,0,55+,Postpaid_Unlimited,Mid_Range,5G,2026-04-04
SUB5902666,0.24,0.2,0.17,0.04,24.38,0,0,25-34,Prepaid_Daily,Basic_Phone,4G+,2026-03-19
SUB1876031,1.81,1.15,0.45,0.42,129.28,1,1,45-54,Postpaid_Premium,5G_Device,4G+,2026-04-10
SUB7232739,0.32,0.08,0.0,0.14,35.84,0,0,55+,Prepaid_Daily,Mid_Range,4G,2026-04-15
SUB2270896,0.55,0.38,0.51,0.12,70.8,0,0,45-54,Postpaid_Basic,Mid_Range,4G+,2026-04-10
SUB2059622,2.18,1.41,0.77,0.3,94.26,1,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,2026-04-06
SUB5422375,1.2,1.13,0.62,0.25,74.25,1,0,18-24,Prepaid_Daily,Premium_Smartphone,3G,2026-03-28
SUB1378165,1.48,2.03,0.12,0.0,71.07,0,0,25-34,Prepaid_Daily,Mid_Range,5G,2026-04-09
SUB5131479,0.78,3.93,0.92,0.42,42.03,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,3G,2026-04-12
SUB1415008,4.18,4.09,0.78,2.37,89.04,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G,2026-04-10
SUB2631993,1.12,1.07,0.08,0.49,55.91,1,0,25-34,Prepaid_Daily,Mid_Range,4G,2026-04-06
SUB4351278,2.67,3.64,0.13,0.01,114.05,0,1,45-54,Postpaid_Basic,Premium_Smartphone,5G,2026-04-06
SUB3342035,0.25,0.17,0.67,0.67,62.7,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,2026-04-10
SUB8978450,0.28,0.89,0.29,0.28,47.59,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,2026-04-10
SUB6703394,2.39,4.38,1.29,0.74,87.94,0,0,35-44,Postpaid_Unlimited,5G_Device,4G,2026-03-30
SUB8240947,3.16,6.0,0.12,0.33,85.92,0,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,2026-03-24
SUB3768362,2.13,2.9,0.4,0.07,61.0,1,1,45-54,Postpaid_Basic,Mid_Range,4G,2026-03-30
SUB2170365,7.86,2.07,0.05,0.04,57.05,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,2026-04-16
SUB6931161,0.63,0.79,0.36,0.13,85.11,0,0,35-44,Prepaid_Daily,Premium_Smartphone,4G+,2026-03-23
SUB7790593,0.07,0.82,0.1,0.03,22.65,0,0,35-44,Postpaid_Basic,Basic_Phone,3G,2026-03-23
SUB5851188,0.77,0.35,0.75,0.2,16.3,0,0,18-24,Postpaid_Unlimited,Basic_Phone,4G+,2026-03-31
SUB3721864,0.08,0.1,0.0,0.02,23.58,0,0,45-54,Postpaid_Premium,Basic_Phone,4G,2026-04-08
SUB4947208,0.77,0.44,1.1,0.31,57.18,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,2026-03-29
SUB7984720,0.27,3.7,1.51,2.33,79.15,0,0,25-34,Postpaid_Premium,Mid_Range,5G,2026-03-30
SUB8733308,4.97,4.18,0.7,0.63,71.53,0,0,25-34,Postpaid_Unlimited,5G_Device,4G+,2026-04-11
SUB4875754,1.93,1.25,0.77,0.01,64.69,0,1,25-34,Prepaid_Monthly,Premium_Smartphone,3G,2026-04-07
SUB3704999,5.98,1.15,0.05,0.34,102.37,0,0,25-34,Prepaid_Monthly,5G_Device,5G,2026-04-11
SUB6298217,0.59,0.63,0.26,0.01,77.07,0,1,45-54,Prepaid_Daily,Premium_Smartphone,3G,2026-03-20
SUB2324070,1.83,0.87,0.67,0.34,98.47,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-28
SUB8364386,3.08,2.08,0.2,0.99,118.61,1,0,55+,Postpaid_Premium,Premium_Smartphone,5G,2026-04-02
SUB6787749,2.02,2.15,0.82,0.27,95.82,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-15
SUB2661793,2.56,1.27,1.07,0.0,66.59,0,1,18-24,Prepaid_Daily,Mid_Range,5G,2026-03-27
SUB7576651,0.11,0.55,1.1,0.17,61.35,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,2026-04-01
SUB7867218,0.28,1.75,2.91,0.34,111.64,0,0,35-44,Postpaid_Basic,5G_Device,5G,2026-04-10
SUB8466027,1.52,6.0,0.64,6.0,143.37,0,1,35-44,Postpaid_Basic,Premium_Smartphone,5G,2026-04-15
SUB5987696,5.48,3.06,2.31,1.54,97.65,0,1,18-24,Postpaid_Premium,Mid_Range,5G,2026-03-24
SUB1428988,0.47,0.89,0.21,0.8,35.61,1,1,18-24,Prepaid_Daily,Mid_Range,3G,2026-04-11
SUB5084752,2.07,1.02,0.07,0.09,77.0,0,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,2026-04-15
SUB5374857,1.2,0.58,1.04,0.19,63.63,1,0,18-24,Prepaid_Monthly,Mid_Range,4G+,2026-04-04
SUB3977590,0.91,1.42,0.39,1.2,118.79,0,1,45-54,Postpaid_Unlimited,Tablet,4G+,2026-03-27
SUB8599600,4.18,0.41,0.05,0.85,66.74,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-11
SUB7610734,0.06,0.09,0.0,0.22,19.57,1,0,25-34,Prepaid_Daily,Basic_Phone,4G,2026-04-16
SUB4297291,0.48,0.2,0.08,0.01,31.49,0,0,25-34,Prepaid_Daily,Basic_Phone,5G,2026-03-31
SUB5894287,1.89,6.0,0.71,0.22,65.62,1,1,18-24,Prepaid_Monthly,Mid_Range,4G,2026-04-07
SUB8954647,0.14,0.07,0.5,0.06,29.3,1,0,45-54,Prepaid_Daily,Basic_Phone,4G,2026-03-24
SUB3490706,1.39,2.11,0.99,0.01,89.85,0,0,18-24,Postpaid_Basic,5G_Device,5G,2026-04-03
SUB8542535,1.61,1.42,0.3,0.21,43.08,0,0,25-34,Postpaid_Premium,5G_Device,3G,2026-04-05
SUB9047252,0.68,1.82,0.19,0.0,112.83,0,0,35-44,Prepaid_Monthly,Tablet,4G+,2026-04-14
SUB6254224,0.17,3.24,2.95,0.14,76.97,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,2026-04-02
SUB7215140,4.07,0.98,3.21,0.45,97.84,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-04-05
SUB4737973,2.0,1.01,0.09,0.1,97.16,0,0,45-54,Prepaid_Monthly,5G_Device,5G,2026-03-20
SUB3202575,0.04,2.41,0.32,0.05,54.33,0,0,25-34,Prepaid_Daily,5G_Device,4G,2026-04-11
SUB7611653,0.51,0.45,0.0,0.31,63.25,0,0,55+,Prepaid_Monthly,5G_Device,4G,2026-04-03
SUB1464071,2.17,3.24,0.61,1.39,146.19,0,0,45-54,Postpaid_Unlimited,5G_Device,5G,2026-04-14
SUB5381137,2.87,2.6,0.01,0.21,51.5,0,1,25-34,Postpaid_Premium,Premium_Smartphone,3G,2026-03-29
SUB5912216,0.45,0.15,0.07,0.21,39.78,0,1,25-34,Prepaid_Daily,Basic_Phone,4G,2026-03-29
SUB8597626,0.74,2.83,0.66,0.31,60.65,0,1,25-34,Prepaid_Monthly,Mid_Range,4G,2026-03-24
SUB4498472,1.3,1.23,0.63,0.13,61.7,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,2026-04-04
SUB9369689,0.33,0.22,1.79,0.31,54.08,0,0,25-34,Postpaid_Basic,Premium_Smartphone,3G,2026-03-30
SUB2564718,0.44,1.17,0.13,0.71,128.11,0,1,55+,Postpaid_Premium,5G_Device,5G,2026-04-05
SUB6139743,0.89,1.29,0.23,0.06,61.16,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-16
SUB4813270,8.0,4.59,2.08,0.24,100.04,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,2026-04-07
SUB5806425,0.09,0.67,0.23,0.58,31.45,0,0,35-44,Postpaid_Premium,Basic_Phone,5G,2026-04-12
SUB7609876,0.68,0.25,0.14,0.05,65.2,0,1,25-34,Prepaid_Daily,Mid_Range,5G,2026-03-23
SUB3378837,0.39,2.01,0.02,0.56,112.87,1,0,45-54,Postpaid_Basic,Mid_Range,5G,2026-03-19
SUB7123769,0.32,0.31,0.43,0.12,34.69,0,0,35-44,Prepaid_Daily,Mid_Range,4G,2026-03-22
SUB2524102,1.11,2.62,0.08,3.78,149.68,1,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,2026-03-26
SUB3383366,0.26,1.02,0.06,0.21,19.38,1,0,18-24,Postpaid_Premium,Basic_Phone,3G,2026-04-13
SUB3035848,0.22,0.07,0.17,0.05,11.57,0,0,45-54,Prepaid_Monthly,Basic_Phone,4G,2026-03-28
SUB6122930,0.98,3.4,0.28,0.0,37.83,0,1,35-44,Postpaid_Premium,Mid_Range,4G,2026-04-09
SUB9593223,0.07,0.27,0.12,0.01,173.99,0,1,55+,Prepaid_Monthly,5G_Device,5G,2026-03-24
SUB7691409,0.33,0.42,0.15,0.7,39.1,1,0,18-24,Postpaid_Premium,Basic_Phone,5G,2026-04-10
SUB1838003,1.33,6.0,3.35,0.2,200.0,1,1,25-34,Prepaid_Monthly,5G_Device,5G,2026-04-04
SUB4433382,2.02,0.46,0.17,0.15,42.37,0,0,18-24,Postpaid_Premium,Mid_Range,4G,2026-04-10
SUB9670178,0.4,0.22,0.07,0.01,49.61,0,0,35-44,Prepaid_Daily,Mid_Range,4G,2026-03-23
SUB4395049,2.27,1.69,1.25,0.01,106.66,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,2026-03-25
SUB1066150,2.7,0.36,4.0,0.66,79.39,0,0,18-24,Postpaid_Basic,Tablet,4G+,2026-04-17
SUB8951632,0.63,0.23,0.63,0.01,111.68,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-01
SUB8429645,0.67,1.34,0.86,0.1,115.03,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,2026-04-09
SUB7081687,1.57,0.58,0.37,0.18,91.95,0,0,25-34,Prepaid_Monthly,5G_Device,4G,2026-04-07
SUB9948331,3.45,4.88,0.01,0.74,130.26,0,0,25-34,Postpaid_Unlimited,5G_Device,5G,2026-03-30
SUB3547500,0.72,0.1,0.02,0.01,19.59,1,0,35-44,Prepaid_Daily,Basic_Phone,4G,2026-04-12
SUB5193060,1.31,0.96,0.39,1.01,81.24,0,0,18-24,Postpaid_Premium,Premium_Smartphone,5G,2026-04-14
SUB1134055,4.79,1.08,0.62,0.0,121.49,0,1,25-34,Postpaid_Basic,5G_Device,4G+,2026-04-13
SUB2841648,1.7,0.65,0.23,0.74,108.11,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-07
SUB8132508,4.33,2.48,0.15,0.08,97.91,0,0,35-44,Postpaid_Basic,5G_Device,4G,2026-03-31
SUB7437845,1.12,6.0,1.39,0.02,155.42,1,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G+,2026-04-16
SUB4828433,0.74,1.05,0.34,0.04,33.26,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-03
SUB3735264,2.22,4.44,0.56,0.83,122.5,1,1,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,2026-04-06
SUB5448748,0.62,0.32,0.12,0.01,95.78,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,2026-03-30
SUB8152747,0.55,1.18,0.09,0.08,80.47,0,0,55+,Postpaid_Premium,5G_Device,5G,2026-04-05
SUB5137270,0.56,1.52,0.11,0.22,64.25,0,0,35-44,Prepaid_Monthly,Tablet,4G,2026-04-11
SUB5317922,1.29,1.08,0.1,2.1,116.19,0,1,55+,Prepaid_Monthly,5G_Device,4G,2026-03-24
SUB9847905,1.51,1.7,0.13,0.2,81.95,0,0,35-44,Postpaid_Basic,Tablet,4G,2026-03-20
SUB8465373,0.63,1.85,0.92,0.28,51.39,0,0,35-44,Postpaid_Basic,Mid_Range,4G,2026-04-15
SUB2020154,4.39,1.89,0.77,0.17,139.45,0,0,25-34,Prepaid_Monthly,5G_Device,5G,2026-03-21
SUB9070924,1.03,0.75,0.11,0.0,27.71,0,1,25-34,Prepaid_Monthly,Mid_Range,3G,2026-04-13
SUB7843532,1.28,1.47,0.18,0.04,59.97,0,0,18-24,Postpaid_Basic,Mid_Range,4G+,2026-03-22
SUB5945169,0.92,1.15,0.15,0.08,76.1,1,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,2026-04-08
SUB7733215,0.26,0.8,0.0,0.24,76.04,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-15
SUB9195810,3.78,1.48,0.1,1.56,101.86,0,0,35-44,Prepaid_Monthly,5G_Device,5G,2026-04-04
SUB8904294,2.33,2.33,1.21,2.84,57.07,0,0,25-34,Postpaid_Premium,Premium_Smartphone,3G,2026-04-15
SUB8185197,8.0,3.23,0.52,0.03,200.0,1,1,18-24,Postpaid_Premium,5G_Device,5G,2026-03-25
SUB9171548,0.32,0.58,0.14,0.01,28.19,0,0,25-34,Prepaid_Monthly,Basic_Phone,4G+,2026-04-16
SUB7714301,3.16,1.22,2.03,0.36,87.28,0,0,25-34,Prepaid_Monthly,5G_Device,4G,2026-04-03
SUB8969693,0.82,0.79,0.99,0.83,55.81,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-03-22
SUB2859582,0.41,1.88,0.31,0.13,133.07,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,5G,2026-03-19
SUB8744064,4.41,4.55,1.5,2.77,59.9,1,0,18-24,Postpaid_Premium,Mid_Range,5G,2026-03-20
SUB3129885,1.78,2.17,0.08,0.03,132.07,0,0,18-24,Prepaid_Daily,5G_Device,5G,2026-04-02
SUB5720642,0.91,0.51,2.48,3.57,116.91,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,2026-03-26
SUB1549239,1.59,4.3,0.27,0.62,102.38,1,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,2026-03-25
SUB9945309,4.03,1.9,0.92,0.15,80.83,1,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-27
SUB6408753,1.69,3.56,0.02,3.14,38.85,1,1,25-34,Postpaid_Unlimited,Mid_Range,3G,2026-04-14
SUB4047569,1.0,0.55,0.54,1.0,34.97,0,0,25-34,Postpaid_Unlimited,Basic_Phone,4G,2026-03-26
SUB1785332,1.41,1.69,0.1,1.52,67.79,0,0,25-34,Postpaid_Premium,Mid_Range,5G,2026-03-26
SUB9555080,1.78,1.98,0.2,1.07,85.33,0,1,18-24,Postpaid_Basic,5G_Device,4G,2026-04-11
SUB1397710,1.48,0.81,0.83,0.49,49.54,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,3G,2026-03-20
SUB7503216,4.55,1.57,0.5,0.14,110.41,1,0,18-24,Postpaid_Unlimited,5G_Device,4G+,2026-04-14
SUB5317048,8.0,2.51,0.07,0.12,103.34,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-03-27
SUB4188729,1.63,1.43,0.24,0.01,87.77,0,1,25-34,Prepaid_Monthly,Tablet,4G,2026-04-09
SUB5785956,0.21,1.19,0.16,0.42,15.31,0,0,18-24,Postpaid_Basic,Mid_Range,3G,2026-04-02
SUB6105724,2.19,0.4,0.01,0.04,19.09,0,1,18-24,Postpaid_Unlimited,Basic_Phone,4G,2026-04-10
SUB6025764,8.0,6.0,0.67,1.04,90.4,1,0,25-34,Postpaid_Unlimited,5G_Device,4G,2026-04-02
SUB8996198,6.62,1.75,0.07,0.72,113.56,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,2026-04-02
SUB1910775,0.18,0.21,0.99,0.41,98.4,0,0,55+,Postpaid_Premium,Premium_Smartphone,4G+,2026-03-27
SUB6954878,0.22,0.56,0.06,0.03,49.3,1,0,18-24,Prepaid_Daily,Mid_Range,4G,2026-04-08
SUB6927997,2.14,0.55,0.71,0.22,59.97,0,0,18-24,Postpaid_Basic,Mid_Range,4G,2026-03-30
SUB1558924,1.98,6.0,0.09,2.43,153.05,1,1,18-24,Postpaid_Premium,Premium_Smartphone,5G,2026-04-05
SUB4881185,0.76,0.64,0.03,0.13,72.75,0,1,25-34,Prepaid_Daily,Premium_Smartphone,4G,2026-03-25
SUB6004998,1.1,5.37,0.78,0.28,103.09,1,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,2026-04-02
SUB6166650,0.62,0.81,0.34,0.25,72.54,0,0,45-54,Postpaid_Unlimited,Mid_Range,4G+,2026-04-10
SUB6693075,2.95,1.97,0.82,0.11,84.24,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,5G,2026-03-21
SUB9109916,0.2,3.12,2.02,0.57,66.93,1,1,18-24,Postpaid_Premium,Mid_Range,4G,2026-04-09
SUB6193278,3.66,1.43,0.01,0.88,119.67,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-04-02
SUB1431413,0.32,0.89,0.16,2.06,196.11,0,1,55+,Postpaid_Basic,Premium_Smartphone,5G,2026-03-29
SUB5165100,1.2,0.08,0.13,0.06,39.27,1,1,25-34,Postpaid_Premium,Basic_Phone,4G,2026-04-14
SUB1863561,4.2,0.42,0.1,0.93,57.34,1,1,25-34,Prepaid_Monthly,Mid_Range,4G,2026-04-05
SUB1302186,0.18,0.03,0.28,0.05,21.86,0,0,55+,Postpaid_Premium,Basic_Phone,4G,2026-04-08
SUB4207393,1.53,1.77,1.91,0.0,63.03,1,0,35-44,Prepaid_Monthly,Tablet,4G,2026-04-11
SUB6489464,1.26,0.24,1.31,0.38,72.51,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,2026-03-30
SUB8456985,4.75,1.11,0.47,0.82,45.05,1,0,25-34,Postpaid_Basic,Premium_Smartphone,3G,2026-04-16
SUB7767528,0.16,0.2,0.89,0.02,68.33,0,0,25-34,Prepaid_Daily,Premium_Smartphone,5G,2026-03-22
SUB2026553,1.39,3.18,0.47,0.73,87.38,0,0,18-24,Prepaid_Monthly,Tablet,4G+,2026-04-14
SUB9533879,0.75,1.0,0.28,0.8,80.5,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-05
SUB4743797,0.28,1.54,0.3,0.48,42.08,0,0,18-24,Prepaid_Daily,Mid_Range,4G,2026-04-09
SUB2514542,0.34,0.2,0.07,0.11,44.9,0,0,45-54,Prepaid_Daily,Mid_Range,4G+,2026-03-31
SUB7357718,1.98,2.53,0.4,0.63,123.65,1,0,45-54,Postpaid_Premium,5G_Device,5G,2026-03-30
SUB5180656,0.25,0.9,1.07,0.1,91.86,1,0,25-34,Postpaid_Unlimited,Mid_Range,5G,2026-03-25
SUB9465506,3.0,1.33,0.63,0.0,60.22,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,2026-03-23
SUB7846192,7.67,5.6,1.25,1.63,107.23,0,1,18-24,Postpaid_Unlimited,Tablet,4G,2026-04-09
SUB9676924,1.52,0.71,0.66,0.13,104.64,0,0,45-54,Postpaid_Premium,5G_Device,5G,2026-03-31
SUB8347689,3.22,1.85,0.13,0.67,115.54,0,1,35-44,Prepaid_Daily,5G_Device,5G,2026-03-23
SUB2829553,1.9,0.98,1.28,0.23,39.54,1,1,35-44,Postpaid_Premium,Mid_Range,3G,2026-03-23
SUB4041341,1.69,0.44,1.68,0.56,29.12,0,0,25-34,Postpaid_Premium,Mid_Range,3G,2026-04-03
SUB2039504,1.44,0.28,0.65,1.4,53.57,0,1,25-34,Prepaid_Daily,Mid_Range,4G,2026-04-04
SUB7666455,3.12,1.45,0.86,0.29,65.56,0,0,35-44,Postpaid_Premium,5G_Device,4G,2026-04-03
SUB8663589,5.84,2.03,1.15,1.84,143.32,0,1,25-34,Postpaid_Basic,Premium_Smartphone,4G+,2026-04-13
SUB8918348,2.99,6.0,4.0,1.61,193.43,1,0,35-44,Postpaid_Unlimited,5G_Device,5G,2026-04-02
SUB5988023,1.81,0.36,0.07,0.83,87.8,1,0,45-54,Postpaid_Premium,5G_Device,4G,2026-03-29
SUB8635836,8.0,2.04,4.0,0.3,80.0,0,0,18-24,Postpaid_Unlimited,5G_Device,5G,2026-04-15
