user_id,customer_tenure_months,contract_duration_months,monthly_bill_usd,support_calls_6months,churn_probability,churn_status,churn_reason,churn_risk_category,support_calls_group
SUB1872328,18,1,21.53,2,0.38,1,Network Quality Issues,Low,1-2 calls
SUB5809479,1,12,40.32,0,0.608,1,Network Quality Issues,High,0 calls
SUB4110691,60,6,83.25,4,0.051,0,,Very_Low,3-4 calls
SUB2358097,18,1,31.89,1,0.136,0,,Very_Low,1-2 calls
SUB9313157,3,12,33.17,2,0.585,0,,Medium,1-2 calls
SUB2294315,18,12,81.77,0,0.088,0,,Very_Low,0 calls
SUB7087595,1,6,5.13,2,0.546,0,,Medium,1-2 calls
SUB3575508,12,1,7.32,2,0.252,0,,Low,1-2 calls
SUB5510784,6,3,36.05,4,0.165,0,,Very_Low,3-4 calls
SUB1164074,24,6,54.4,3,0.215,1,Relocation/Moving,Low,3-4 calls
SUB3570466,12,3,45.94,3,0.246,0,,Low,3-4 calls
SUB4287093,24,3,14.38,2,0.273,1,Price Too High,Low,1-2 calls
SUB2017481,6,6,102.44,1,0.102,0,,Very_Low,1-2 calls
SUB4594804,18,6,15.04,1,0.143,0,,Very_Low,1-2 calls
SUB9451115,18,12,88.79,5,0.191,0,,Very_Low,5+ calls
SUB3338377,12,12,101.31,3,0.086,0,,Very_Low,3-4 calls
SUB1806564,36,3,27.12,1,0.205,0,,Low,1-2 calls
SUB4918949,3,12,55.79,4,0.22,0,,Low,3-4 calls
SUB7047511,24,6,57.54,3,0.266,0,,Low,3-4 calls
SUB1737954,3,1,83.9,1,0.074,0,,Very_Low,1-2 calls
SUB3908056,3,1,20.94,2,0.157,1,Network Quality Issues,Very_Low,1-2 calls
SUB8840130,3,12,113.66,2,0.105,0,,Very_Low,1-2 calls
SUB9357998,18,12,14.0,2,0.147,0,,Very_Low,1-2 calls
SUB6934261,18,24,78.51,2,0.11,0,,Very_Low,1-2 calls
SUB5510579,12,12,26.42,2,0.094,0,,Very_Low,1-2 calls
SUB8563493,6,24,5.12,2,0.614,1,Price Too High,High,1-2 calls
SUB3535232,18,3,13.71,1,0.273,0,,Low,1-2 calls
SUB8704694,3,6,27.84,2,0.614,0,,High,1-2 calls
SUB3378907,18,1,17.62,0,0.082,0,,Very_Low,0 calls
SUB7990607,1,6,24.72,3,0.43,1,Price Too High,Medium,3-4 calls
SUB5532688,3,3,24.01,1,0.157,0,,Very_Low,1-2 calls
SUB8579751,24,24,28.77,2,0.11,0,,Very_Low,1-2 calls
SUB8133131,36,12,26.72,1,0.143,1,Price Too High,Very_Low,1-2 calls
SUB3363162,1,12,26.62,1,0.225,0,,Low,1-2 calls
SUB5881909,18,12,113.67,0,0.021,0,,Very_Low,0 calls
SUB6680820,1,12,44.53,3,0.585,0,,Medium,3-4 calls
SUB3692794,36,3,10.77,2,0.287,0,,Low,1-2 calls
SUB3345704,12,12,34.66,1,0.126,0,,Very_Low,1-2 calls
SUB9811940,24,1,89.98,1,0.102,0,,Very_Low,1-2 calls
SUB9220038,3,3,9.12,0,0.235,1,Relocation/Moving,Low,0 calls
SUB9277983,36,3,18.48,3,0.15,0,,Very_Low,3-4 calls
SUB1292575,12,24,43.17,2,0.176,0,,Very_Low,1-2 calls
SUB2459700,3,24,109.99,2,0.074,0,,Very_Low,1-2 calls
SUB9417944,18,24,42.95,3,0.11,0,,Very_Low,3-4 calls
SUB4201078,6,24,73.18,0,0.164,0,,Very_Low,0 calls
SUB3607622,6,12,21.91,2,0.307,0,,Low,1-2 calls
SUB2886963,3,24,89.37,1,0.147,0,,Very_Low,1-2 calls
SUB6304120,3,3,23.22,1,0.41,0,,Medium,1-2 calls
SUB3772605,24,6,19.31,1,0.11,0,,Very_Low,1-2 calls
SUB2447947,12,6,49.26,0,0.365,1,Service Not Needed,Low,0 calls
SUB6813775,6,1,81.6,1,0.118,0,,Very_Low,1-2 calls
SUB8242447,48,24,7.06,2,0.205,0,,Low,1-2 calls
SUB9278499,24,1,8.88,4,0.315,0,,Low,3-4 calls
SUB7472652,6,12,65.05,4,0.215,0,,Low,3-4 calls
SUB7606470,3,24,41.89,0,0.284,0,,Low,0 calls
SUB2498339,3,12,16.72,0,0.378,1,Price Too High,Low,0 calls
SUB1676296,18,3,29.04,3,0.307,0,,Low,3-4 calls
SUB1379039,18,6,15.41,2,0.307,0,,Low,1-2 calls
SUB1528714,60,1,39.37,0,0.055,0,,Very_Low,0 calls
SUB8035655,1,1,54.72,4,0.287,0,,Low,3-4 calls
SUB9368352,36,12,5.68,1,0.191,1,Price Too High,Very_Low,1-2 calls
SUB3911190,1,6,101.73,2,0.136,0,,Very_Low,1-2 calls
SUB9941047,12,1,22.82,1,0.246,0,,Low,1-2 calls
SUB5142535,48,1,19.33,1,0.055,0,,Very_Low,1-2 calls
SUB1273452,18,24,49.03,1,0.136,1,Relocation/Moving,Very_Low,1-2 calls
SUB5371047,18,12,89.24,1,0.157,0,,Very_Low,1-2 calls
SUB8184872,6,24,10.82,1,0.614,0,,High,1-2 calls
SUB3189921,60,3,63.77,2,0.062,0,,Very_Low,1-2 calls
SUB8427297,3,6,82.11,3,0.331,0,,Low,3-4 calls
SUB4198156,6,12,11.34,2,0.472,1,Network Quality Issues,Medium,1-2 calls
SUB6801038,12,12,9.49,0,0.202,0,,Low,0 calls
SUB5822139,3,1,28.45,1,0.315,0,,Low,1-2 calls
SUB5954582,12,24,81.36,1,0.115,0,,Very_Low,1-2 calls
SUB1762371,1,12,29.3,2,0.22,0,,Low,1-2 calls
SUB4257945,48,1,71.56,3,0.083,0,,Very_Low,3-4 calls
SUB9279143,6,1,44.92,1,0.079,0,,Very_Low,1-2 calls
SUB6661064,18,12,84.91,0,0.088,1,Better Competitor Offer,Very_Low,0 calls
SUB4768950,36,24,44.53,2,0.096,0,,Very_Low,1-2 calls
SUB1142980,24,6,20.28,5,0.472,1,Relocation/Moving,Medium,5+ calls
SUB7500785,36,6,91.31,4,0.039,0,,Very_Low,3-4 calls
SUB1257354,24,12,60.58,1,0.124,0,,Very_Low,1-2 calls
SUB8863438,3,12,34.34,2,0.315,0,,Low,1-2 calls
SUB6954075,6,12,30.34,3,0.236,0,,Low,3-4 calls
SUB8972368,12,12,46.03,1,0.189,1,Relocation/Moving,Very_Low,1-2 calls
SUB3235883,6,1,20.74,2,0.307,0,,Low,1-2 calls
SUB1764265,60,12,23.46,3,0.118,0,,Very_Low,3-4 calls
SUB7630840,24,12,28.48,1,0.236,1,Price Too High,Low,1-2 calls
SUB6668889,24,24,89.1,3,0.133,0,,Very_Low,3-4 calls
SUB1308617,6,24,48.1,2,0.236,1,Relocation/Moving,Low,1-2 calls
SUB1744748,24,12,11.32,2,0.21,0,,Low,1-2 calls
SUB6087692,18,24,47.08,1,0.136,0,,Very_Low,1-2 calls
SUB1734275,12,12,9.66,0,0.202,0,,Low,0 calls
SUB7214638,6,12,26.2,2,0.118,0,,Very_Low,1-2 calls
SUB9987114,24,3,23.91,3,0.307,0,,Low,3-4 calls
SUB6439296,18,12,41.56,1,0.075,0,,Very_Low,1-2 calls
SUB7194224,1,24,112.91,4,0.205,1,Better Competitor Offer,Low,3-4 calls
SUB9945326,1,12,115.33,4,0.236,1,Relocation/Moving,Low,3-4 calls
SUB7024293,36,12,12.77,0,0.153,1,Price Too High,Very_Low,0 calls
SUB7193367,1,3,36.62,1,0.21,0,,Low,1-2 calls
SUB6318331,12,12,61.06,0,0.092,0,,Very_Low,0 calls
SUB9741022,18,6,27.35,1,0.307,1,Price Too High,Low,1-2 calls
SUB3963944,48,1,80.57,3,0.107,0,,Very_Low,3-4 calls
SUB4948401,12,3,84.61,1,0.044,0,,Very_Low,1-2 calls
SUB1124932,3,6,82.98,4,0.287,0,,Low,3-4 calls
SUB6234259,6,24,24.04,2,0.236,1,Price Too High,Low,1-2 calls
SUB9656691,1,12,103.5,1,0.292,0,,Low,1-2 calls
SUB7850807,6,3,117.37,2,0.055,0,,Very_Low,1-2 calls
SUB7280757,24,12,86.9,4,0.079,0,,Very_Low,3-4 calls
SUB7784672,24,6,16.53,1,0.236,0,,Low,1-2 calls
SUB4877809,1,12,84.66,1,0.409,0,,Medium,1-2 calls
SUB5876709,12,12,23.72,1,0.132,0,,Very_Low,1-2 calls
SUB3592316,6,12,28.54,1,0.165,0,,Very_Low,1-2 calls
SUB6895725,18,1,37.56,4,0.205,0,,Low,3-4 calls
SUB9677828,60,24,82.08,2,0.024,0,,Very_Low,1-2 calls
SUB6438757,18,24,52.01,2,0.074,0,,Very_Low,1-2 calls
SUB3664749,24,3,66.3,2,0.11,0,,Very_Low,1-2 calls
SUB7728926,12,6,31.19,4,0.246,0,,Low,3-4 calls
SUB4999453,1,24,18.66,2,0.315,0,,Low,1-2 calls
SUB8246813,12,24,83.5,1,0.041,0,,Very_Low,1-2 calls
SUB3921989,12,6,41.06,2,0.189,0,,Very_Low,1-2 calls
SUB1984156,12,1,83.41,1,0.088,0,,Very_Low,1-2 calls
SUB4713543,6,24,34.25,2,0.236,0,,Low,1-2 calls
SUB2203920,12,1,77.7,3,0.172,0,,Very_Low,3-4 calls
SUB4108591,24,6,80.56,4,0.102,0,,Very_Low,3-4 calls
SUB1747852,6,1,26.73,4,0.248,0,,Low,3-4 calls
SUB6296990,18,12,9.33,2,0.355,1,Price Too High,Low,1-2 calls
SUB7928655,3,1,19.27,4,0.472,0,,Medium,3-4 calls
SUB2821367,6,3,118.33,4,0.23,1,Poor Customer Service,Low,3-4 calls
SUB4372863,36,6,75.89,0,0.062,0,,Very_Low,0 calls
SUB3899033,18,1,56.51,5,0.105,0,,Very_Low,5+ calls
SUB2578315,1,6,26.48,5,0.63,1,Relocation/Moving,High,5+ calls
SUB8427210,6,3,86.29,1,0.143,0,,Very_Low,1-2 calls
SUB9298852,60,3,37.17,4,0.102,0,,Very_Low,3-4 calls
SUB7093073,6,24,6.42,3,0.236,1,Network Quality Issues,Low,3-4 calls
SUB2349590,18,12,100.51,2,0.079,0,,Very_Low,1-2 calls
SUB6366645,18,24,23.44,1,0.205,1,Network Quality Issues,Low,1-2 calls
SUB6629905,12,12,19.27,2,0.246,0,,Low,1-2 calls
SUB4045529,1,24,16.95,0,0.328,0,,Low,0 calls
SUB6440107,6,24,11.43,1,0.41,0,,Medium,1-2 calls
SUB8103260,60,24,32.09,0,0.021,0,,Very_Low,0 calls
SUB8081530,1,12,21.17,1,0.22,0,,Low,1-2 calls
SUB3897706,24,12,81.51,2,0.096,0,,Very_Low,1-2 calls
SUB9282356,36,3,21.99,3,0.215,0,,Low,3-4 calls
SUB4201473,24,24,46.9,2,0.105,0,,Very_Low,1-2 calls
SUB7507660,6,6,42.03,3,0.354,0,,Low,3-4 calls
SUB2449991,12,24,85.55,1,0.062,0,,Very_Low,1-2 calls
SUB7039523,36,1,15.05,0,0.062,0,,Very_Low,0 calls
SUB6353966,60,12,117.27,1,0.018,0,,Very_Low,1-2 calls
SUB7747741,1,1,30.36,5,0.546,0,,Medium,5+ calls
SUB6168554,3,6,9.32,2,0.546,1,Relocation/Moving,Medium,1-2 calls
SUB1424528,60,1,22.88,1,0.154,0,,Very_Low,1-2 calls
SUB8990001,36,6,21.68,0,0.115,0,,Very_Low,0 calls
SUB7450219,3,12,85.44,1,0.248,0,,Low,1-2 calls
SUB2650824,60,24,17.47,1,0.039,0,,Very_Low,1-2 calls
SUB6265481,3,3,17.97,2,0.22,1,Price Too High,Low,1-2 calls
SUB7702692,1,12,12.4,0,0.168,0,,Very_Low,0 calls
SUB9527835,18,1,26.21,2,0.11,0,,Very_Low,1-2 calls
SUB2773055,12,24,83.84,4,0.258,1,Better Competitor Offer,Low,3-4 calls
SUB6192859,6,6,37.65,4,0.236,0,,Low,3-4 calls
SUB1281854,48,3,13.27,1,0.205,0,,Low,1-2 calls
SUB7662314,12,6,10.56,2,0.328,0,,Low,1-2 calls
SUB6830395,12,6,29.21,2,0.189,0,,Very_Low,1-2 calls
SUB2657153,18,12,52.52,5,0.147,0,,Very_Low,5+ calls
SUB8083610,6,24,61.14,1,0.11,0,,Very_Low,1-2 calls
SUB8842680,18,3,11.81,2,0.315,1,Price Too High,Low,1-2 calls
SUB2806684,6,1,25.99,2,0.354,1,Price Too High,Low,1-2 calls
SUB2809858,18,12,23.25,2,0.307,0,,Low,1-2 calls
SUB1479083,6,24,107.36,3,0.177,0,,Very_Low,3-4 calls
SUB2901740,3,12,30.25,0,0.252,1,Network Quality Issues,Low,0 calls
SUB6648393,6,1,17.95,3,0.354,1,Relocation/Moving,Low,3-4 calls
SUB7284725,48,6,19.92,4,0.107,0,,Very_Low,3-4 calls
SUB8752950,36,12,25.93,5,0.287,0,,Low,5+ calls
SUB7709914,36,6,87.95,3,0.11,0,,Very_Low,3-4 calls
SUB8395873,24,24,13.19,5,0.63,1,Poor Customer Service,High,5+ calls
SUB5584946,18,3,25.62,2,0.079,0,,Very_Low,1-2 calls
SUB9343199,1,6,40.74,4,0.532,0,,Medium,3-4 calls
SUB5301400,6,24,28.87,3,0.248,0,,Low,3-4 calls
SUB5641094,18,12,35.62,2,0.052,0,,Very_Low,1-2 calls
SUB3707184,3,1,27.12,3,0.331,0,,Low,3-4 calls
SUB8873491,1,3,80.6,3,0.43,0,,Medium,3-4 calls
SUB4770771,1,12,12.78,0,0.336,1,Network Quality Issues,Low,0 calls
SUB2540724,3,1,87.33,3,0.236,0,,Low,3-4 calls
SUB6875293,3,24,14.03,2,0.63,0,,High,1-2 calls
SUB2965730,3,24,5.81,2,0.63,1,Service Not Needed,High,1-2 calls
SUB8343728,12,3,55.89,3,0.066,0,,Very_Low,3-4 calls
SUB8097037,6,24,87.67,2,0.039,0,,Very_Low,1-2 calls
SUB5062224,36,12,10.06,5,0.573,1,Network Quality Issues,Medium,5+ calls
SUB2094316,36,6,88.79,2,0.048,0,,Very_Low,1-2 calls
SUB5300915,48,3,20.67,4,0.084,0,,Very_Low,3-4 calls
SUB7760403,12,3,31.03,2,0.164,0,,Very_Low,1-2 calls
SUB7620241,24,12,8.27,1,0.273,1,Relocation/Moving,Low,1-2 calls
SUB2636675,18,6,22.49,4,0.307,0,,Low,3-4 calls
SUB1801849,3,12,42.15,2,0.147,0,,Very_Low,1-2 calls
SUB2161068,18,6,36.2,3,0.205,1,Network Quality Issues,Low,3-4 calls
SUB8370131,36,3,37.41,2,0.051,0,,Very_Low,1-2 calls
SUB2035891,6,24,31.26,1,0.266,1,Network Quality Issues,Low,1-2 calls
SUB1753494,24,24,119.17,1,0.089,0,,Very_Low,1-2 calls
SUB9811785,24,12,8.8,1,0.355,1,Service Not Needed,Low,1-2 calls
SUB8611432,18,3,7.12,0,0.252,0,,Low,0 calls
SUB4704697,36,1,70.52,1,0.067,0,,Very_Low,1-2 calls
SUB6277420,3,12,11.43,1,0.63,1,Price Too High,High,1-2 calls
SUB6327580,36,12,37.05,1,0.051,0,,Very_Low,1-2 calls
SUB8272003,18,12,35.49,3,0.205,1,Network Quality Issues,Low,3-4 calls
SUB2760511,36,24,25.59,1,0.077,0,,Very_Low,1-2 calls
SUB4541815,12,12,116.2,3,0.047,0,,Very_Low,3-4 calls
SUB9434610,6,24,19.49,0,0.132,0,,Very_Low,0 calls
SUB8389844,36,1,25.42,2,0.055,0,,Very_Low,1-2 calls
SUB5610146,36,12,23.28,2,0.143,1,Relocation/Moving,Very_Low,1-2 calls
SUB5139289,6,24,14.81,3,0.709,1,Price Too High,High,3-4 calls
SUB6351826,24,6,18.17,3,0.118,0,,Very_Low,3-4 calls
SUB7390459,1,24,69.81,2,0.22,0,,Low,1-2 calls
SUB2784006,1,12,87.26,2,0.103,0,,Very_Low,1-2 calls
SUB7072310,12,24,77.34,2,0.088,0,,Very_Low,1-2 calls
SUB5913478,1,12,8.31,3,0.63,1,Network Quality Issues,High,3-4 calls
SUB9303143,12,6,6.18,3,0.567,1,Relocation/Moving,Medium,3-4 calls
SUB7353300,24,1,101.29,7,0.157,0,,Very_Low,5+ calls
SUB6968333,36,12,10.04,4,0.331,0,,Low,3-4 calls
SUB7210958,6,3,119.47,4,0.154,0,,Very_Low,3-4 calls
SUB7601457,1,3,85.51,2,0.147,0,,Very_Low,1-2 calls
SUB7679155,18,1,98.54,3,0.102,0,,Very_Low,3-4 calls
SUB6737580,6,12,15.99,3,0.532,0,,Medium,3-4 calls
SUB6525724,1,3,6.73,3,0.441,1,Network Quality Issues,Medium,3-4 calls
SUB7025095,3,24,48.9,3,0.41,1,Relocation/Moving,Medium,3-4 calls
SUB1225391,48,12,73.95,1,0.037,0,,Very_Low,1-2 calls
SUB7698541,36,6,14.2,3,0.287,0,,Low,3-4 calls
SUB1191387,36,3,71.93,1,0.048,0,,Very_Low,1-2 calls
SUB4632632,6,12,27.1,2,0.461,0,,Medium,1-2 calls
SUB5608474,24,3,30.47,1,0.105,1,Network Quality Issues,Very_Low,1-2 calls
SUB3535394,60,6,115.32,4,0.059,0,,Very_Low,3-4 calls
SUB6596526,18,3,6.31,2,0.273,0,,Low,1-2 calls
SUB4291070,6,3,29.01,4,0.354,0,,Low,3-4 calls
SUB1686268,24,1,12.16,3,0.315,0,,Low,3-4 calls
SUB1801955,12,6,6.32,2,0.378,0,,Low,1-2 calls
SUB3013148,18,24,5.88,0,0.218,0,,Low,0 calls
SUB7835735,12,1,23.33,4,0.369,1,Price Too High,Low,3-4 calls
SUB5467223,3,6,24.1,0,0.328,0,,Low,0 calls
SUB3444291,1,3,56.34,4,0.287,0,,Low,3-4 calls
SUB1147745,60,6,85.06,1,0.034,0,,Very_Low,1-2 calls
SUB4792824,12,12,15.15,2,0.246,1,Price Too High,Low,1-2 calls
SUB1137686,6,6,14.46,1,0.472,1,Network Quality Issues,Medium,1-2 calls
SUB6250295,24,12,25.27,3,0.461,1,Network Quality Issues,Medium,3-4 calls
SUB5151923,18,24,82.66,0,0.059,0,,Very_Low,0 calls
SUB6679980,36,12,71.96,3,0.11,1,Better Competitor Offer,Very_Low,3-4 calls
SUB6149534,24,6,83.64,4,0.118,0,,Very_Low,3-4 calls
SUB4314344,6,6,10.05,0,0.378,0,,Low,0 calls
SUB1049976,18,12,80.02,3,0.11,0,,Very_Low,3-4 calls
SUB3522620,12,12,37.91,2,0.164,1,Relocation/Moving,Very_Low,1-2 calls
SUB3027320,60,6,93.98,2,0.034,0,,Very_Low,1-2 calls
SUB2812105,6,12,45.77,4,0.399,0,,Low,3-4 calls
SUB6761703,6,12,20.27,3,0.691,1,Price Too High,High,3-4 calls
SUB2947238,48,24,81.76,1,0.055,0,,Very_Low,1-2 calls
SUB7330034,12,24,72.22,3,0.132,0,,Very_Low,3-4 calls
SUB5809045,12,24,17.07,2,0.351,1,Relocation/Moving,Low,1-2 calls
SUB9597467,36,1,14.3,3,0.22,0,,Low,3-4 calls
SUB7402891,6,6,22.4,1,0.307,0,,Low,1-2 calls
SUB8031845,18,12,17.37,0,0.126,0,,Very_Low,0 calls
SUB6394418,24,12,16.35,1,0.079,0,,Very_Low,1-2 calls
SUB1045475,12,12,115.69,3,0.094,0,,Very_Low,3-4 calls
SUB9080552,6,24,32.91,2,0.205,0,,Low,1-2 calls
SUB4303364,24,12,57.27,0,0.059,0,,Very_Low,0 calls
SUB6396364,6,3,50.89,4,0.215,0,,Low,3-4 calls
SUB4239254,24,6,72.47,3,0.143,0,,Very_Low,3-4 calls
SUB2099577,12,6,90.81,1,0.152,0,,Very_Low,1-2 calls
SUB7483485,1,12,83.06,0,0.082,0,,Very_Low,0 calls
SUB5623037,18,24,37.57,1,0.105,0,,Very_Low,1-2 calls
SUB7959972,3,3,24.02,4,0.709,1,Price Too High,High,3-4 calls
SUB8232024,12,6,26.4,3,0.425,0,,Medium,3-4 calls
SUB2602970,24,12,29.15,1,0.205,1,Relocation/Moving,Low,1-2 calls
SUB9191922,3,1,19.93,1,0.472,0,,Medium,1-2 calls
SUB9274125,3,24,66.26,8,0.573,1,Network Quality Issues,Medium,5+ calls
SUB2531064,12,12,42.39,2,0.213,1,Network Quality Issues,Low,1-2 calls
SUB5411887,12,12,23.07,1,0.246,0,,Low,1-2 calls
SUB9615797,12,12,94.93,1,0.045,0,,Very_Low,1-2 calls
SUB3076198,18,24,27.75,3,0.57,1,Network Quality Issues,Medium,3-4 calls
SUB8466511,6,6,38.49,0,0.164,0,,Very_Low,0 calls
SUB2468919,6,6,53.26,2,0.165,0,,Very_Low,1-2 calls
SUB4281941,1,24,37.42,4,0.76,0,,High,3-4 calls
SUB4410580,12,24,27.76,1,0.284,0,,Low,1-2 calls
SUB5999111,3,1,57.62,1,0.147,0,,Very_Low,1-2 calls
SUB4685104,18,24,14.47,1,0.315,0,,Low,1-2 calls
SUB8659791,3,3,37.93,2,0.21,0,,Low,1-2 calls
SUB2420858,36,12,26.57,2,0.215,0,,Low,1-2 calls
SUB2748982,36,12,30.13,6,0.22,0,,Low,5+ calls
SUB7563614,24,3,22.96,1,0.266,0,,Low,1-2 calls
SUB5896799,24,6,73.72,1,0.124,0,,Very_Low,1-2 calls
SUB9466685,60,12,29.0,3,0.083,0,,Very_Low,3-4 calls
SUB8479816,6,3,100.18,3,0.154,0,,Very_Low,3-4 calls
SUB7007509,60,24,101.55,0,0.078,0,,Very_Low,0 calls
SUB5445818,36,3,18.99,0,0.115,1,Price Too High,Very_Low,0 calls
SUB6122964,6,6,25.88,1,0.236,1,Relocation/Moving,Low,1-2 calls
SUB7433636,36,3,71.7,4,0.1,0,,Very_Low,3-4 calls
SUB5095077,36,3,10.42,1,0.373,0,,Low,1-2 calls
SUB7263998,1,24,6.06,3,0.819,1,Price Too High,Very_High,3-4 calls
SUB5630232,36,3,8.41,1,0.103,0,,Very_Low,1-2 calls
SUB1920114,12,12,46.33,3,0.094,0,,Very_Low,3-4 calls
SUB9990499,24,12,6.2,1,0.136,0,,Very_Low,1-2 calls
SUB9147047,3,1,29.85,2,0.287,1,Price Too High,Low,1-2 calls
SUB3182926,3,24,48.45,3,0.315,1,Network Quality Issues,Low,3-4 calls
SUB3485670,60,3,13.13,2,0.074,0,,Very_Low,1-2 calls
SUB4344250,12,12,10.38,3,0.491,1,Price Too High,Medium,3-4 calls
SUB5023278,24,12,112.62,3,0.079,0,,Very_Low,3-4 calls
SUB1537977,24,12,69.01,1,0.096,0,,Very_Low,1-2 calls
SUB4668280,24,12,19.87,2,0.38,1,Network Quality Issues,Low,1-2 calls
SUB3723408,24,24,9.51,2,0.147,0,,Very_Low,1-2 calls
SUB5784808,48,24,39.95,0,0.055,0,,Very_Low,0 calls
SUB7637640,18,12,20.87,2,0.307,0,,Low,1-2 calls
SUB7837388,12,6,90.1,0,0.076,0,,Very_Low,0 calls
SUB5654419,48,6,67.15,1,0.048,1,Relocation/Moving,Very_Low,1-2 calls
SUB9430899,6,24,81.18,3,0.118,0,,Very_Low,3-4 calls
SUB5622580,18,24,69.17,5,0.191,0,,Very_Low,5+ calls
SUB5589058,36,3,44.65,2,0.124,0,,Very_Low,1-2 calls
SUB8245136,48,3,70.35,4,0.072,0,,Very_Low,3-4 calls
SUB9379966,48,24,79.06,2,0.055,0,,Very_Low,1-2 calls
SUB3122827,18,12,40.1,0,0.109,0,,Very_Low,0 calls
SUB8432300,24,6,5.43,0,0.153,0,,Very_Low,0 calls
SUB8637174,12,12,45.54,3,0.246,0,,Low,3-4 calls
SUB1708672,6,1,5.58,1,0.532,1,Service Not Needed,Medium,1-2 calls
SUB7921154,1,3,59.33,1,0.22,1,Relocation/Moving,Low,1-2 calls
SUB9725977,6,12,79.51,3,0.215,0,,Low,3-4 calls
SUB5507167,60,12,88.51,2,0.095,0,,Very_Low,1-2 calls
SUB3227039,24,3,37.4,2,0.105,0,,Very_Low,1-2 calls
SUB1296063,12,24,74.67,1,0.115,0,,Very_Low,1-2 calls
SUB2383875,6,6,19.47,3,0.248,0,,Low,3-4 calls
SUB7625169,1,12,24.39,4,0.472,1,Price Too High,Medium,3-4 calls
SUB2876336,1,3,109.51,0,0.109,0,,Very_Low,0 calls
SUB8541586,24,6,60.6,0,0.076,0,,Very_Low,0 calls
SUB4956778,60,24,56.48,2,0.037,0,,Very_Low,1-2 calls
SUB3887757,6,24,21.51,4,0.691,0,,High,3-4 calls
SUB3468665,6,1,85.26,6,0.22,0,,Low,5+ calls
SUB7472973,48,6,97.23,2,0.028,0,,Very_Low,1-2 calls
SUB1692924,18,3,18.6,2,0.205,0,,Low,1-2 calls
SUB3570115,3,24,83.28,2,0.21,1,Better Competitor Offer,Low,1-2 calls
SUB2661655,1,12,17.97,4,0.331,0,,Low,3-4 calls
SUB8499066,18,12,5.09,2,0.273,0,,Low,1-2 calls
SUB5672412,12,12,60.2,1,0.088,0,,Very_Low,1-2 calls
SUB4100498,12,24,6.28,1,0.328,1,Price Too High,Low,1-2 calls
SUB8181479,60,6,16.6,1,0.133,1,Relocation/Moving,Very_Low,1-2 calls
SUB4811666,6,1,72.12,1,0.11,1,Better Competitor Offer,Very_Low,1-2 calls
SUB4819712,12,1,74.86,2,0.088,0,,Very_Low,1-2 calls
SUB2033668,3,1,29.3,0,0.351,0,,Low,0 calls
SUB8712079,6,1,88.09,1,0.118,0,,Very_Low,1-2 calls
SUB6604327,24,12,15.48,3,0.307,0,,Low,3-4 calls
SUB3473199,3,24,118.84,2,0.195,0,,Very_Low,1-2 calls
SUB9271330,18,6,86.96,2,0.11,0,,Very_Low,1-2 calls
SUB9686283,3,12,25.6,2,0.41,0,,Medium,1-2 calls
SUB1708175,3,12,5.85,1,0.546,1,Network Quality Issues,Medium,1-2 calls
SUB2867306,1,24,21.37,1,0.532,0,,Medium,1-2 calls
SUB9652233,18,6,5.58,2,0.355,0,,Low,1-2 calls
SUB1842840,60,12,48.38,2,0.068,0,,Very_Low,1-2 calls
SUB5394643,18,6,28.54,5,0.157,0,,Very_Low,5+ calls
SUB6889118,48,12,26.55,1,0.072,0,,Very_Low,1-2 calls
SUB6128643,12,6,56.21,4,0.198,0,,Very_Low,3-4 calls
SUB1125355,18,6,26.44,1,0.11,0,,Very_Low,1-2 calls
SUB5222102,48,12,36.89,1,0.068,1,Network Quality Issues,Very_Low,1-2 calls
SUB1615937,1,6,7.62,1,0.294,0,,Low,1-2 calls
SUB2375607,18,6,70.98,3,0.205,0,,Low,3-4 calls
SUB1019477,18,12,49.81,3,0.205,0,,Low,3-4 calls
SUB4556210,1,24,82.78,3,0.201,0,,Low,3-4 calls
SUB7508856,3,6,10.98,1,0.546,0,,Medium,1-2 calls
SUB3487111,18,12,20.77,1,0.079,0,,Very_Low,1-2 calls
SUB3009606,12,12,10.54,3,0.265,0,,Low,3-4 calls
SUB2559757,6,3,6.23,1,0.526,1,Network Quality Issues,Medium,1-2 calls
SUB8315830,18,6,12.55,0,0.218,0,,Low,0 calls
SUB7156738,6,24,40.93,1,0.236,0,,Low,1-2 calls
SUB4432207,24,24,36.17,2,0.136,0,,Very_Low,1-2 calls
SUB7171638,24,12,85.52,3,0.055,0,,Very_Low,3-4 calls
SUB2881297,18,6,21.22,3,0.399,1,Price Too High,Low,3-4 calls
SUB7083059,6,12,32.67,4,0.307,1,Poor Customer Service,Low,3-4 calls
SUB5529275,24,3,83.07,3,0.102,0,,Very_Low,3-4 calls
SUB9519792,6,1,44.29,3,0.307,0,,Low,3-4 calls
SUB2135627,6,1,31.59,1,0.307,0,,Low,1-2 calls
SUB1245300,18,1,115.75,2,0.068,0,,Very_Low,1-2 calls
SUB9972618,18,3,111.24,2,0.037,0,,Very_Low,1-2 calls
SUB1092036,12,6,27.97,2,0.284,0,,Low,1-2 calls
SUB6995802,18,3,42.71,1,0.074,0,,Very_Low,1-2 calls
SUB7439051,6,12,35.38,2,0.157,0,,Very_Low,1-2 calls
SUB1853392,24,24,74.57,2,0.074,0,,Very_Low,1-2 calls
