user_id,total_data_mb,total_data_gb,streaming_data_mb,social_data_mb,messaging_data_mb,gaming_data_mb,data_usage_category
SUB1592632,1366.6,1.335,988.18,192.44,1.54,13.46,Light
SUB2162189,186.46,0.182,166.57,11.62,3.28,3.41,Very_Light
SUB6730385,372.58,0.364,315.14,14.33,3.25,0.0,Very_Light
SUB9802907,269.87,0.264,89.85,68.92,1.29,51.59,Very_Light
SUB3381486,8907.79,8.699,8977.59,135.52,7.97,24.33,Heavy
SUB7713070,355.03,0.347,259.88,61.76,1.3,11.5,Very_Light
SUB9168326,1140.33,1.114,1111.6,16.76,1.58,1.9,Light
SUB6393455,1210.62,1.182,754.5,308.39,0.17,27.05,Light
SUB1125438,2077.21,2.029,391.94,1663.5,4.0,0.0,Moderate
SUB4770183,11703.4,11.429,9564.84,1092.81,13.15,8.64,Power_User
SUB8085904,1042.07,1.018,538.56,416.4,1.91,33.27,Light
SUB7699744,985.78,0.963,768.88,245.52,17.31,10.99,Light
SUB3801445,1126.02,1.1,779.09,101.66,1.68,97.13,Light
SUB7839789,1203.88,1.176,863.24,203.91,6.54,13.45,Light
SUB9570556,743.95,0.727,417.07,220.69,23.47,34.54,Light
SUB3582814,687.98,0.672,434.54,97.87,8.27,45.32,Light
SUB4769457,290.24,0.283,126.72,78.01,13.94,2.42,Very_Light
SUB2206751,4333.93,4.232,3659.4,292.58,11.35,18.89,Moderate
SUB1953692,7207.81,7.039,6853.46,781.28,79.21,1.23,Heavy
SUB1217770,665.27,0.65,428.37,175.16,0.29,30.83,Light
SUB5099906,10657.45,10.408,9341.3,507.36,8.48,782.13,Power_User
SUB5836917,9917.19,9.685,7821.43,1895.07,11.09,41.22,Heavy
SUB7969129,457.15,0.446,230.7,177.77,3.49,5.49,Very_Light
SUB6910184,470.0,0.459,282.27,75.96,9.28,59.87,Very_Light
SUB7082199,4014.61,3.921,3071.59,1066.7,11.44,8.57,Moderate
SUB6301533,2979.39,2.91,2557.86,176.26,1.4,1.97,Moderate
SUB2790008,2509.46,2.451,2281.45,389.0,2.73,24.33,Moderate
SUB2826525,330.99,0.323,54.99,165.79,3.89,94.2,Very_Light
SUB5513070,933.1,0.911,558.33,293.45,0.32,61.96,Light
SUB8417874,19113.11,18.665,19807.64,353.22,15.05,58.93,Power_User
SUB7151537,9948.12,9.715,8717.44,231.0,23.11,85.97,Heavy
SUB5466951,338.55,0.331,115.04,96.84,0.23,56.59,Very_Light
SUB2478768,18824.19,18.383,19491.13,446.17,8.27,2.27,Power_User
SUB8089478,3297.47,3.22,2194.17,935.61,1.66,134.45,Moderate
SUB6124674,1081.92,1.057,713.46,205.91,7.26,5.99,Light
SUB9326435,499.97,0.488,178.62,213.25,1.7,37.26,Very_Light
SUB1402980,3083.07,3.011,1052.77,1782.54,27.69,69.09,Moderate
SUB8557260,6716.52,6.559,5675.9,338.35,15.37,67.84,Heavy
SUB7932667,1618.42,1.58,1108.5,25.52,5.55,256.71,Light
SUB3531528,3576.21,3.492,3192.07,88.1,1.7,2.8,Moderate
SUB3108542,623.61,0.609,310.77,217.74,16.34,76.96,Light
SUB7922496,253.84,0.248,101.22,50.21,1.2,13.32,Very_Light
SUB4502626,4321.83,4.221,3935.2,281.97,12.9,10.56,Moderate
SUB2386689,1417.02,1.384,1027.53,118.1,14.01,67.23,Light
SUB3846230,2629.2,2.568,1905.04,597.2,2.3,15.41,Moderate
SUB3118433,10565.58,10.318,10664.26,187.05,12.43,0.0,Power_User
SUB6553535,1504.37,1.469,1211.42,194.72,8.39,19.23,Light
SUB4678621,374.22,0.365,338.81,8.51,0.16,3.35,Very_Light
SUB5556766,1283.42,1.253,1094.81,152.96,0.36,1.84,Light
SUB7227018,4890.17,4.776,4028.42,688.66,12.09,35.39,Moderate
SUB6000546,1065.45,1.04,649.53,234.04,18.48,123.82,Light
SUB7971138,1171.74,1.144,828.79,249.86,1.51,65.39,Light
SUB9607009,6602.04,6.447,6050.8,650.04,1.51,173.87,Heavy
SUB9547900,5722.39,5.588,4908.1,1188.64,1.52,8.32,Heavy
SUB8545189,6196.25,6.051,4813.22,812.62,29.3,187.4,Heavy
SUB9852545,1062.89,1.038,796.48,134.89,11.6,54.3,Light
SUB3681206,1035.17,1.011,920.17,125.64,0.0,4.17,Light
SUB7643433,2632.75,2.571,2166.19,195.54,2.21,229.67,Moderate
SUB1187771,526.55,0.514,203.03,224.33,0.27,41.36,Light
SUB1237199,289.51,0.283,60.67,140.76,0.09,60.72,Very_Light
SUB8290213,3116.35,3.043,2311.79,493.44,6.19,19.72,Moderate
SUB3857281,6754.54,6.596,5218.39,1828.63,54.49,0.0,Heavy
SUB3274316,2277.51,2.224,1740.81,348.27,2.68,19.08,Moderate
SUB1751518,342.33,0.334,265.62,38.28,5.26,13.53,Very_Light
SUB9227323,241.84,0.236,84.02,102.88,0.57,3.06,Very_Light
SUB1513313,1193.63,1.166,960.22,174.24,1.16,1.41,Light
SUB3332214,1141.41,1.115,1008.73,174.73,0.18,7.74,Light
SUB6081820,9006.42,8.795,8979.34,239.27,1.64,0.0,Heavy
SUB6266662,1791.0,1.749,1522.93,251.01,4.16,41.33,Light
SUB3250397,449.94,0.439,194.01,161.12,0.0,20.45,Very_Light
SUB9291860,2614.45,2.553,2285.62,249.0,0.31,81.75,Moderate
SUB9843026,963.78,0.941,478.71,428.16,0.92,17.12,Light
SUB8726360,5745.51,5.611,4370.14,758.7,17.56,146.66,Heavy
SUB8846613,1025.14,1.001,846.77,127.12,0.43,48.46,Light
SUB2472542,2713.71,2.65,2227.46,219.11,38.42,289.12,Moderate
SUB9333648,1987.57,1.941,1384.1,519.83,21.89,3.15,Light
SUB5473014,278.64,0.272,221.74,8.02,7.23,8.6,Very_Light
SUB1562621,6780.09,6.621,6527.44,359.83,2.51,14.16,Heavy
SUB4529801,396.71,0.387,212.94,42.31,8.86,83.73,Very_Light
SUB5808163,1208.64,1.18,1005.61,133.26,1.48,0.0,Light
SUB7284851,1578.1,1.541,1448.98,15.39,1.53,4.81,Light
SUB2598099,1841.26,1.798,1242.59,302.02,6.22,57.37,Light
SUB2195885,639.55,0.625,392.99,144.01,0.94,1.84,Light
SUB4898190,2511.75,2.453,2504.85,63.73,1.11,13.22,Moderate
SUB8386133,27793.79,27.142,30339.94,351.37,39.56,40.31,Power_User
SUB4388445,14126.63,13.796,12671.24,832.27,6.28,70.64,Power_User
SUB3742974,2601.06,2.54,2161.41,235.3,1.62,14.69,Moderate
SUB9197590,1666.51,1.627,891.5,334.69,1.48,210.82,Light
SUB9182535,287.13,0.28,67.71,142.09,0.72,11.82,Very_Light
SUB9066513,418.48,0.409,138.16,218.14,4.15,8.6,Very_Light
SUB3584182,2391.97,2.336,1870.01,216.19,15.07,70.36,Moderate
SUB5363089,3900.4,3.809,2561.75,1347.78,10.56,56.27,Moderate
SUB3797921,1689.64,1.65,1375.26,203.79,1.12,9.03,Light
SUB9657768,10559.78,10.312,10008.19,927.58,14.97,291.41,Power_User
SUB1441904,1178.11,1.15,306.55,764.65,2.15,24.08,Light
SUB6070414,342.14,0.334,134.44,182.63,2.02,5.49,Very_Light
SUB6092792,5433.46,5.306,4346.13,580.12,3.65,36.04,Heavy
SUB1578526,716.9,0.7,82.18,503.3,5.16,60.99,Light
SUB7612208,3439.4,3.359,2797.6,159.29,54.21,49.68,Moderate
SUB8587676,1667.48,1.628,1423.58,274.81,3.51,9.88,Light
SUB1837393,6022.3,5.881,5831.91,286.97,9.93,47.41,Heavy
SUB6134544,465.18,0.454,41.34,321.57,1.77,63.88,Very_Light
SUB1814422,1664.14,1.625,1439.27,226.51,4.51,15.69,Light
SUB6305431,4849.59,4.736,4884.74,34.47,0.57,8.98,Moderate
SUB3263429,265.36,0.259,34.92,62.49,4.78,95.01,Very_Light
SUB4135812,484.41,0.473,319.76,96.51,2.49,4.14,Very_Light
SUB3938687,393.21,0.384,362.64,15.85,0.77,9.98,Very_Light
SUB6153435,520.99,0.509,397.57,67.69,2.14,17.17,Light
SUB2416842,576.15,0.563,372.32,118.83,9.49,7.96,Light
SUB4689024,15563.7,15.199,15161.67,268.42,7.58,456.49,Power_User
SUB5396650,7395.18,7.222,6116.04,1720.23,0.75,53.33,Heavy
SUB4702418,852.46,0.832,780.47,70.4,9.75,35.68,Light
SUB4641771,299.55,0.293,214.83,57.81,0.4,3.38,Very_Light
SUB7428099,912.31,0.891,461.0,352.67,2.54,15.51,Light
SUB5079441,478.53,0.467,317.18,99.67,0.19,30.09,Very_Light
SUB6356430,1102.34,1.077,909.01,101.79,7.7,17.78,Light
SUB7775602,145.82,0.142,36.05,55.43,1.8,19.04,Very_Light
SUB1960652,1545.57,1.509,688.66,553.61,3.98,101.13,Light
SUB3188370,2486.03,2.428,1780.37,525.93,2.15,53.01,Moderate
SUB7985945,14309.82,13.974,12261.4,925.73,1.33,166.1,Power_User
SUB4994528,1241.41,1.212,873.72,128.22,2.77,175.51,Light
SUB3076475,1948.57,1.903,1655.96,195.98,0.72,31.85,Light
SUB3141912,4253.04,4.153,3906.74,607.87,8.57,19.57,Moderate
SUB4144311,867.93,0.848,337.78,482.73,3.32,64.95,Light
SUB1285622,1431.28,1.398,1161.35,124.97,5.09,91.43,Light
SUB2962889,1060.82,1.036,900.96,15.71,0.79,89.81,Light
SUB2396436,1140.21,1.113,987.52,103.44,3.0,1.97,Light
SUB3195690,1474.95,1.44,1309.27,148.88,0.2,22.88,Light
SUB6170080,1537.81,1.502,1442.75,152.26,3.58,0.94,Light
SUB5705815,402.63,0.393,194.32,121.12,1.26,28.77,Very_Light
SUB3982410,2727.06,2.663,1955.16,753.94,10.28,1.64,Moderate
SUB7674192,2470.53,2.413,1996.5,337.23,12.31,11.82,Moderate
SUB2404355,2818.6,2.753,2206.71,282.85,2.34,17.12,Moderate
SUB6056093,1038.09,1.014,539.68,335.81,4.34,0.93,Light
SUB3464722,7662.69,7.483,5824.4,1241.78,2.4,247.7,Heavy
SUB7559442,7257.09,7.087,5013.36,766.42,0.0,880.17,Heavy
SUB6630761,4061.04,3.966,4136.63,149.09,19.47,72.69,Moderate
SUB3901092,1335.67,1.304,1155.53,141.74,0.18,1.43,Light
SUB2722907,1341.18,1.31,434.7,707.86,15.77,20.91,Light
SUB3870574,7555.62,7.379,6246.59,827.93,4.1,161.9,Heavy
SUB7882799,434.01,0.424,227.48,124.85,1.77,3.05,Very_Light
SUB8952017,275.47,0.269,88.21,87.93,1.47,19.5,Very_Light
SUB7921983,182.27,0.178,43.73,81.25,2.62,26.23,Very_Light
SUB7526925,325.31,0.318,73.56,51.7,3.1,126.52,Very_Light
SUB6365986,3980.46,3.887,3069.83,602.0,3.06,165.44,Moderate
SUB7759291,1593.05,1.556,1238.94,415.08,0.39,7.05,Light
SUB9343528,608.81,0.595,388.29,127.11,5.33,48.03,Light
SUB6532388,3161.07,3.087,2828.47,284.4,5.93,82.63,Moderate
SUB9020364,1446.09,1.412,1077.48,178.01,0.98,195.2,Light
SUB8451747,158.11,0.154,89.64,40.65,0.0,15.94,Very_Light
SUB4881857,402.19,0.393,184.78,77.42,0.07,71.63,Very_Light
SUB5537871,512.52,0.501,120.71,137.93,2.03,135.01,Light
SUB1291464,2663.4,2.601,1797.57,382.68,24.69,403.18,Moderate
SUB5739400,1439.65,1.406,1067.7,245.81,2.82,16.5,Light
SUB1118581,4537.18,4.431,3638.47,99.12,8.42,872.29,Moderate
SUB6370807,1162.23,1.135,825.12,204.64,0.0,153.3,Light
SUB4852256,2154.07,2.104,2062.61,87.81,0.58,30.33,Moderate
SUB9727148,1105.85,1.08,903.98,66.73,0.14,8.89,Light
SUB1501590,992.95,0.97,903.04,101.7,2.32,0.0,Light
SUB4360492,2886.97,2.819,2626.47,157.62,0.87,119.8,Moderate
SUB1872328,672.75,0.657,516.21,110.68,5.74,24.13,Light
SUB5809479,228.75,0.223,115.14,111.45,1.28,1.86,Very_Light
SUB4110691,4382.42,4.28,3426.48,1102.99,3.09,129.55,Moderate
SUB2358097,2381.77,2.326,2131.02,140.87,1.45,2.45,Moderate
SUB9313157,614.91,0.6,372.16,181.55,0.5,0.0,Light
SUB2294315,21112.4,20.618,19445.23,705.58,7.29,28.1,Power_User
SUB7087595,571.44,0.558,493.34,80.83,2.79,7.22,Light
SUB3575508,7936.24,7.75,7236.27,76.84,9.06,0.88,Heavy
SUB5510784,4117.96,4.021,4374.01,77.38,21.95,5.44,Moderate
SUB1164074,5051.31,4.933,4113.07,652.99,40.74,2.46,Moderate
SUB3570466,3479.64,3.398,2985.54,573.54,1.45,37.14,Moderate
SUB4287093,534.66,0.522,227.51,152.41,2.9,0.0,Light
SUB2017481,14400.27,14.063,10731.31,2289.28,38.56,7.97,Power_User
SUB4594804,201.84,0.197,142.89,11.13,2.27,16.78,Very_Light
SUB9451115,5089.38,4.97,4644.19,580.0,15.71,1.21,Moderate
SUB3338377,482.1,0.471,288.02,103.33,0.0,33.28,Very_Light
SUB1806564,2017.3,1.97,1275.26,696.32,7.41,9.51,Light
SUB4918949,5370.22,5.244,5142.47,390.19,3.02,32.8,Heavy
SUB7047511,569.49,0.556,402.22,83.06,5.36,38.64,Light
SUB1737954,964.91,0.942,513.39,423.59,1.03,11.0,Light
SUB3908056,2990.28,2.92,2654.79,171.94,1.1,21.4,Moderate
SUB8840130,3519.74,3.437,2420.33,957.64,10.57,44.06,Moderate
SUB9357998,1567.95,1.531,1111.56,316.78,14.72,103.49,Light
SUB6934261,15233.24,14.876,15068.54,48.75,6.78,49.38,Power_User
SUB5510579,1069.62,1.045,957.36,33.79,6.17,14.66,Light
SUB8563493,2139.49,2.089,1976.18,179.57,0.0,35.26,Moderate
SUB3535232,942.29,0.92,704.75,119.72,0.84,59.41,Light
SUB8704694,1458.93,1.425,1286.16,14.0,0.27,19.53,Light
SUB3378907,364.99,0.356,186.83,69.14,1.22,24.86,Very_Light
SUB7990607,502.98,0.491,51.83,358.35,1.23,29.72,Very_Light
SUB5532688,760.9,0.743,657.55,59.98,5.32,3.89,Light
SUB8579751,1599.28,1.562,1296.86,106.0,4.97,9.01,Light
SUB8133131,455.7,0.445,210.1,103.2,17.58,88.56,Very_Light
SUB3363162,1898.08,1.854,1721.74,24.53,0.25,7.82,Light
SUB5881909,6394.85,6.245,5590.41,830.49,1.22,1.61,Heavy
SUB6680820,2740.6,2.676,2416.36,38.93,14.51,8.83,Moderate
SUB3692794,531.82,0.519,278.93,88.11,6.84,49.1,Light
SUB3345704,3814.69,3.725,3306.29,251.31,1.28,111.19,Moderate
SUB9811940,186.02,0.182,70.84,70.26,0.0,5.08,Very_Light
SUB9220038,5278.25,5.155,4619.49,117.92,0.36,5.06,Heavy
SUB9277983,1753.22,1.712,1547.7,123.28,6.19,19.99,Light
SUB1292575,156.95,0.153,93.13,10.85,0.13,11.41,Very_Light
SUB2459700,3470.75,3.389,2870.85,235.44,10.04,282.4,Moderate
SUB9417944,1733.73,1.693,1549.65,193.51,10.2,12.55,Light
SUB4201078,1284.88,1.255,1056.26,178.55,3.82,76.63,Light
SUB3607622,535.86,0.523,141.07,241.15,3.85,59.64,Light
SUB2886963,20659.06,20.175,20190.82,276.36,7.56,40.24,Power_User
SUB6304120,1728.19,1.688,1727.96,78.03,1.01,2.17,Light
SUB3772605,396.11,0.387,192.16,86.99,3.0,0.0,Very_Light
SUB2447947,406.12,0.397,125.45,203.04,2.39,35.57,Very_Light
SUB6813775,3179.26,3.105,1825.02,847.03,5.13,111.2,Moderate
SUB8242447,885.71,0.865,517.97,186.57,2.07,85.46,Light
SUB9278499,2940.5,2.872,2829.99,168.96,1.05,0.0,Moderate
SUB7472652,2997.68,2.927,2467.83,302.21,0.14,66.51,Moderate
SUB7606470,1638.81,1.6,1159.56,278.77,0.59,284.84,Light
SUB2498339,2232.07,2.18,1292.23,622.43,12.33,114.06,Moderate
SUB1676296,2310.67,2.257,1532.45,663.9,1.61,38.14,Moderate
SUB1379039,670.41,0.655,554.79,37.56,0.6,31.72,Light
SUB1528714,9157.98,8.943,8162.23,226.72,20.94,283.95,Heavy
SUB8035655,5371.97,5.246,4943.61,109.97,19.05,11.26,Heavy
SUB9368352,1222.95,1.194,683.31,319.96,0.55,118.62,Light
SUB3911190,9855.92,9.625,9848.95,796.81,9.56,27.27,Heavy
SUB9941047,4599.42,4.492,3504.53,639.04,0.33,58.59,Moderate
SUB5142535,1009.4,0.986,535.65,452.69,2.9,5.83,Light
SUB1273452,1297.35,1.267,211.04,1019.87,5.03,57.19,Light
SUB5371047,7740.69,7.559,6946.83,297.91,1.21,209.56,Heavy
SUB8184872,938.78,0.917,798.67,128.43,1.96,3.02,Light
SUB3189921,11472.01,11.203,11927.8,229.15,10.66,123.43,Power_User
SUB8427297,2670.24,2.608,1418.92,1109.46,5.07,47.48,Moderate
SUB4198156,2702.95,2.64,2442.24,143.38,19.71,4.48,Moderate
SUB6801038,2285.0,2.231,2147.92,104.83,7.52,42.44,Moderate
SUB5822139,3630.9,3.546,3002.22,637.99,0.61,55.11,Moderate
SUB5954582,3414.51,3.334,1800.25,1253.16,13.97,92.33,Moderate
SUB1762371,1670.07,1.631,1503.45,122.84,0.51,44.58,Light
SUB4257945,9761.28,9.532,8254.28,770.93,0.35,62.53,Heavy
SUB9279143,546.78,0.534,195.41,159.97,0.85,73.06,Light
SUB6661064,4586.83,4.479,2887.16,1468.01,1.57,128.49,Moderate
SUB4768950,264.75,0.259,129.73,120.11,0.69,0.0,Very_Light
SUB1142980,1008.39,0.985,427.23,473.72,1.01,14.26,Light
SUB7500785,1865.24,1.822,1583.71,364.74,0.44,10.75,Light
SUB1257354,1188.73,1.161,734.71,329.23,0.16,39.09,Light
SUB8863438,1890.71,1.846,1238.47,555.44,3.73,21.04,Light
SUB6954075,4144.41,4.047,2190.4,2035.76,20.15,5.3,Moderate
SUB8972368,2921.28,2.853,2082.78,381.84,34.7,273.37,Moderate
SUB3235883,273.05,0.267,8.98,150.9,2.39,12.65,Very_Light
SUB1764265,2266.19,2.213,1028.0,967.73,3.25,315.17,Moderate
SUB7630840,5065.38,4.947,4532.87,839.3,23.41,17.2,Moderate
SUB6668889,1911.34,1.867,1752.39,144.35,3.26,0.67,Light
SUB1308617,11141.71,10.881,10803.16,1003.83,31.38,166.04,Power_User
SUB1744748,1674.02,1.635,1437.05,123.01,14.49,0.0,Light
SUB6087692,5440.44,5.313,3909.52,1419.46,2.86,57.71,Heavy
SUB1734275,535.07,0.523,360.86,72.04,4.49,10.28,Light
SUB7214638,1195.42,1.167,1035.49,66.64,0.62,50.71,Light
SUB9987114,5586.84,5.456,4971.12,417.48,0.17,419.11,Heavy
SUB6439296,375.78,0.367,132.96,172.1,3.62,0.0,Very_Light
SUB7194224,8770.27,8.565,7684.01,312.85,0.83,78.62,Heavy
SUB9945326,2900.59,2.833,2475.84,357.85,3.53,28.44,Moderate
SUB7024293,4473.0,4.368,3775.89,846.09,0.29,3.52,Moderate
SUB7193367,2440.71,2.384,1675.81,789.8,14.17,17.02,Moderate
SUB6318331,2527.63,2.468,2315.42,244.75,5.4,7.39,Moderate
SUB9741022,1033.85,1.01,695.32,214.73,4.4,51.26,Light
SUB3963944,914.83,0.893,569.44,233.69,2.19,16.31,Light
SUB4948401,4146.98,4.05,3591.99,524.65,8.8,98.56,Moderate
SUB1124932,417.22,0.407,222.41,55.68,1.01,105.55,Very_Light
SUB6234259,4911.3,4.796,3831.24,698.19,6.41,27.64,Moderate
SUB9656691,1086.14,1.061,955.6,44.96,1.44,5.12,Light
SUB7850807,1856.14,1.813,1680.92,187.35,0.2,84.01,Light
SUB7280757,778.89,0.761,574.92,71.47,0.31,77.63,Light
SUB7784672,3097.18,3.025,2183.58,407.0,4.78,281.06,Moderate
SUB4877809,2366.68,2.311,1638.52,622.29,4.33,12.45,Moderate
SUB5876709,1472.49,1.438,1153.13,208.08,0.82,40.14,Light
SUB3592316,484.71,0.473,303.88,135.79,0.19,18.22,Very_Light
SUB6895725,856.79,0.837,794.65,79.71,1.16,8.32,Light
SUB9677828,178.58,0.174,98.08,51.37,1.12,3.95,Very_Light
SUB6438757,2836.49,2.77,2571.2,215.57,0.28,69.9,Moderate
SUB3664749,6497.43,6.345,4626.45,1845.17,6.46,42.8,Heavy
SUB7728926,459.31,0.449,363.13,56.05,0.93,23.97,Very_Light
SUB4999453,6611.99,6.457,5807.0,895.49,1.96,162.31,Heavy
SUB8246813,822.05,0.803,573.45,146.59,0.0,0.0,Light
SUB3921989,1549.1,1.513,549.87,1004.8,1.24,7.34,Light
SUB1984156,1428.43,1.395,879.17,425.35,3.55,44.81,Light
SUB4713543,786.84,0.768,582.71,147.43,3.99,44.38,Light
SUB2203920,4357.96,4.256,3823.25,94.84,8.46,80.46,Moderate
SUB4108591,5830.09,5.693,4036.6,1298.58,12.76,634.66,Heavy
SUB1747852,1342.16,1.311,1186.03,19.5,0.77,30.34,Light
SUB6296990,549.7,0.537,279.44,138.76,21.68,43.36,Light
SUB7928655,1542.32,1.506,941.33,251.51,9.67,103.03,Light
SUB2821367,417.96,0.408,381.87,13.25,1.75,33.72,Very_Light
SUB4372863,10207.77,9.969,7921.81,1419.4,0.28,214.74,Heavy
SUB3899033,842.45,0.823,452.32,239.21,1.11,2.87,Light
SUB2578315,2670.87,2.608,2224.23,261.28,8.58,16.91,Moderate
SUB8427210,7569.31,7.392,6425.72,351.3,0.55,72.32,Heavy
SUB9298852,586.79,0.573,218.89,303.11,9.16,7.86,Light
SUB7093073,303.4,0.296,127.31,46.1,2.15,38.66,Very_Light
SUB2349590,5128.51,5.008,4276.86,627.85,19.1,8.02,Heavy
SUB6366645,1082.97,1.058,437.39,434.25,4.42,16.54,Light
SUB6629905,3873.32,3.783,2473.67,1190.74,3.14,21.2,Moderate
SUB4045529,18777.29,18.337,17425.87,769.87,1.02,463.79,Power_User
SUB6440107,1921.29,1.876,1469.43,285.56,4.78,12.05,Light
SUB8103260,1512.63,1.477,1147.96,143.27,3.17,22.17,Light
SUB8081530,5316.64,5.192,4743.66,226.68,1.02,1.77,Heavy
SUB3897706,6370.25,6.221,4746.23,1038.11,14.0,7.23,Heavy
SUB9282356,1317.07,1.286,962.99,305.44,1.24,10.35,Light
SUB4201473,900.51,0.879,626.75,140.9,0.69,24.84,Light
SUB7507660,2198.24,2.147,697.72,1612.16,52.64,22.63,Moderate
SUB2449991,3940.01,3.848,3579.58,67.19,11.09,2.22,Moderate
SUB7039523,246.31,0.241,65.13,126.58,5.59,0.0,Very_Light
SUB6353966,11068.77,10.809,9773.11,520.89,11.23,69.33,Power_User
SUB7747741,1004.43,0.981,231.33,615.13,4.29,45.09,Light
SUB6168554,1817.91,1.775,908.23,698.52,3.08,52.21,Light
SUB1424528,365.84,0.357,215.9,117.26,5.59,8.7,Very_Light
SUB8990001,892.43,0.872,842.97,45.19,6.36,19.05,Light
SUB7450219,1043.8,1.019,577.69,394.2,9.2,83.86,Light
SUB2650824,408.36,0.399,345.46,27.23,1.63,8.97,Very_Light
SUB6265481,617.16,0.603,508.94,89.46,3.16,1.78,Light
SUB7702692,462.53,0.452,337.14,9.0,1.49,14.64,Very_Light
SUB9527835,2590.14,2.529,2021.59,127.04,2.29,51.99,Moderate
SUB2773055,356.94,0.349,195.33,107.95,0.27,20.7,Very_Light
SUB6192859,1162.99,1.136,309.17,640.19,6.16,7.51,Light
SUB1281854,271.62,0.265,119.57,125.51,4.14,13.08,Very_Light
SUB7662314,1187.31,1.159,1084.02,118.78,2.07,25.01,Light
SUB6830395,862.57,0.842,545.61,127.86,0.28,161.93,Light
SUB2657153,4233.69,4.134,3055.99,891.45,7.18,68.4,Moderate
SUB8083610,1784.94,1.743,805.8,717.25,0.12,5.68,Light
SUB8842680,2139.85,2.09,1862.67,146.01,12.66,72.61,Moderate
SUB2806684,617.2,0.603,267.28,183.83,2.58,36.89,Light
SUB2809858,1197.86,1.17,314.87,795.84,0.95,29.09,Light
SUB1479083,7070.88,6.905,5666.93,732.08,0.57,2.47,Heavy
SUB2901740,1990.72,1.944,633.92,1314.42,25.52,1.54,Light
SUB6648393,1826.16,1.783,1702.47,176.36,3.26,36.32,Light
SUB7284725,340.88,0.333,226.75,45.81,4.09,0.76,Very_Light
SUB8752950,2895.11,2.827,2401.75,145.11,0.52,72.86,Moderate
SUB7709914,2774.56,2.71,670.78,2039.03,1.32,144.52,Moderate
SUB8395873,1468.1,1.434,1108.55,106.87,0.35,80.12,Light
SUB5584946,465.72,0.455,307.19,53.86,0.73,29.2,Very_Light
SUB9343199,494.04,0.482,262.51,233.58,2.88,3.23,Very_Light
SUB5301400,1185.13,1.157,1008.97,80.03,0.57,5.75,Light
SUB5641094,4079.54,3.984,3770.0,71.64,0.11,52.18,Moderate
SUB3707184,285.36,0.279,64.53,94.75,2.55,46.97,Very_Light
SUB8873491,457.78,0.447,315.91,50.64,0.67,35.74,Very_Light
SUB4770771,3971.07,3.878,2841.56,722.37,0.88,186.66,Moderate
SUB2540724,4951.51,4.835,4230.28,452.89,6.96,88.41,Moderate
SUB6875293,2567.94,2.508,1378.7,893.02,1.12,60.44,Moderate
SUB2965730,1919.34,1.874,1742.82,215.71,8.08,12.28,Light
SUB8343728,3772.14,3.684,3674.44,105.13,5.48,0.0,Moderate
SUB8097037,479.22,0.468,145.64,162.17,1.94,96.0,Very_Light
SUB5062224,170.03,0.166,37.58,108.89,0.29,16.73,Very_Light
SUB2094316,2017.63,1.97,1305.14,592.87,1.66,127.99,Light
SUB5300915,948.11,0.926,537.69,371.11,1.09,10.53,Light
SUB7760403,3531.05,3.448,3293.3,268.32,38.44,14.33,Moderate
SUB7620241,2805.3,2.74,1213.36,1405.09,15.6,7.98,Moderate
SUB2636675,960.9,0.938,177.82,703.64,46.84,76.4,Light
SUB1801849,1569.28,1.532,1024.15,234.25,11.65,18.93,Light
SUB2161068,8469.82,8.271,6647.08,978.44,4.7,7.88,Heavy
SUB8370131,320.44,0.313,126.75,76.25,0.85,42.35,Very_Light
SUB2035891,1585.87,1.549,850.2,481.62,0.85,63.88,Light
SUB1753494,26410.77,25.792,27055.07,1953.64,6.81,19.12,Power_User
SUB9811785,535.59,0.523,322.1,121.02,1.77,16.87,Light
SUB8611432,1528.09,1.492,1256.81,218.91,14.0,12.82,Light
SUB4704697,3746.71,3.659,3207.35,701.81,13.15,85.29,Moderate
SUB6277420,5721.64,5.588,4412.63,1601.56,2.92,41.51,Heavy
SUB6327580,1027.68,1.004,315.14,726.29,8.39,3.36,Light
SUB8272003,1873.71,1.83,238.72,1383.01,5.61,176.71,Light
SUB2760511,1148.88,1.122,971.61,164.1,1.66,20.96,Light
SUB4541815,836.06,0.816,307.65,390.84,7.52,33.34,Light
SUB9434610,1304.18,1.274,777.81,420.65,2.79,7.36,Light
SUB8389844,514.58,0.503,414.54,36.48,0.73,12.56,Light
SUB5610146,222.73,0.218,145.47,25.74,0.82,13.01,Very_Light
SUB5139289,1199.9,1.172,961.53,159.5,8.73,0.0,Light
SUB6351826,517.92,0.506,499.66,25.4,1.58,7.65,Light
SUB7390459,1578.26,1.541,1293.72,316.71,12.12,4.5,Light
SUB2784006,1988.95,1.942,1595.13,372.96,0.41,106.57,Light
SUB7072310,3422.45,3.342,2790.81,248.95,5.48,3.55,Moderate
SUB5913478,1137.06,1.11,780.11,147.18,1.22,126.97,Light
SUB9303143,1841.12,1.798,1173.89,598.94,38.55,53.57,Light
SUB7353300,25724.33,25.121,25146.72,1167.21,25.08,55.61,Power_User
SUB6968333,1948.31,1.903,1530.51,379.43,9.85,28.0,Light
SUB7210958,9545.72,9.322,7851.21,998.03,27.61,66.04,Heavy
SUB7601457,884.97,0.864,344.89,554.43,1.4,15.56,Light
SUB7679155,1714.66,1.674,806.45,404.01,4.84,284.35,Light
