user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,streaming_data_mb,social_data_mb,messaging_data_mb,gaming_data_mb,total_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category
SUB7232739,2026-04-15,0.32,0.08,0.0,0.14,383.54,13.1,0.0,21.7,479.09,0,0,55+,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB2270896,2026-04-10,0.55,0.38,0.51,0.12,940.18,125.34,5.56,16.05,1074.67,0,0,45-54,Postpaid_Basic,Mid_Range,4G+,Light
SUB2059622,2026-04-06,2.18,1.41,0.77,0.3,1738.91,400.67,5.18,13.27,2397.66,1,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB5422375,2026-03-28,1.2,1.13,0.62,0.25,463.1,123.2,3.11,37.94,734.88,1,0,18-24,Prepaid_Daily,Premium_Smartphone,3G,Light
SUB1378165,2026-04-09,1.48,2.03,0.12,0.0,3045.58,579.25,2.33,0.0,3819.63,0,0,25-34,Prepaid_Daily,Mid_Range,5G,Moderate
SUB5131479,2026-04-12,0.78,3.93,0.92,0.42,523.48,445.21,13.42,21.61,1055.83,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,3G,Light
SUB1415008,2026-04-10,4.18,4.09,0.78,2.37,5439.84,762.04,5.6,357.09,6890.55,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G,Heavy
SUB2631993,2026-04-06,1.12,1.07,0.08,0.49,1259.76,264.1,1.52,39.77,1621.98,1,0,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB4351278,2026-04-06,2.67,3.64,0.13,0.01,4225.04,1060.33,0.72,1.21,4940.17,0,1,45-54,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB3342035,2026-04-10,0.25,0.17,0.67,0.67,96.54,24.65,5.47,81.71,283.05,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light
SUB8978450,2026-04-10,0.28,0.89,0.29,0.28,203.8,245.46,5.03,39.14,512.67,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,Light
SUB6703394,2026-03-30,2.39,4.38,1.29,0.74,4022.41,778.84,7.43,134.33,5231.04,0,0,35-44,Postpaid_Unlimited,5G_Device,4G,Heavy
SUB8240947,2026-03-24,3.16,6.0,0.12,0.33,2674.36,1579.72,1.72,15.93,3970.65,0,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB3768362,2026-03-30,2.13,2.9,0.4,0.07,1832.81,555.97,3.44,3.19,2590.98,1,1,45-54,Postpaid_Basic,Mid_Range,4G,Moderate
SUB2170365,2026-04-16,7.86,2.07,0.05,0.04,9294.26,597.16,0.28,2.27,9099.4,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Heavy
SUB6931161,2026-03-23,0.63,0.79,0.36,0.13,715.12,251.98,6.74,17.26,979.25,0,0,35-44,Prepaid_Daily,Premium_Smartphone,4G+,Light
SUB7790593,2026-03-23,0.07,0.82,0.1,0.03,21.97,66.5,1.97,2.79,125.83,0,0,35-44,Postpaid_Basic,Basic_Phone,3G,Very_Light
SUB5851188,2026-03-31,0.77,0.35,0.75,0.2,1346.56,85.58,13.88,36.95,1631.26,0,0,18-24,Postpaid_Unlimited,Basic_Phone,4G+,Light
SUB3721864,2026-04-08,0.08,0.1,0.0,0.02,93.33,22.5,0.0,1.25,129.91,0,0,45-54,Postpaid_Premium,Basic_Phone,4G,Very_Light
SUB4947208,2026-03-29,0.77,0.44,1.1,0.31,788.62,123.73,19.43,36.13,1124.06,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB7984720,2026-03-30,0.27,3.7,1.51,2.33,1053.78,927.42,20.85,173.58,2052.45,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Moderate
SUB8733308,2026-04-11,4.97,4.18,0.7,0.63,11650.15,1085.98,13.27,120.89,12809.58,0,0,25-34,Postpaid_Unlimited,5G_Device,4G+,Power_User
SUB4875754,2026-04-07,1.93,1.25,0.77,0.01,680.62,146.29,15.29,1.72,937.25,0,1,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB3704999,2026-04-11,5.98,1.15,0.05,0.34,12461.83,425.62,0.55,46.58,13494.55,0,0,25-34,Prepaid_Monthly,5G_Device,5G,Power_User
SUB6298217,2026-03-20,0.59,0.63,0.26,0.01,267.97,92.96,2.63,1.06,432.01,0,1,45-54,Prepaid_Daily,Premium_Smartphone,3G,Very_Light
SUB2324070,2026-03-28,1.83,0.87,0.67,0.34,1670.45,205.0,13.3,54.55,2025.97,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB8364386,2026-04-02,3.08,2.08,0.2,0.99,7490.85,589.9,2.65,103.13,7526.71,1,0,55+,Postpaid_Premium,Premium_Smartphone,5G,Heavy
SUB6787749,2026-04-15,2.02,2.15,0.82,0.27,1846.22,404.69,15.3,23.62,2343.1,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Moderate
SUB2661793,2026-03-27,2.56,1.27,1.07,0.0,3863.42,460.13,8.4,0.0,4798.48,0,1,18-24,Prepaid_Daily,Mid_Range,5G,Moderate
SUB7576651,2026-04-01,0.11,0.55,1.1,0.17,100.84,114.2,20.62,10.03,325.96,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,Very_Light
SUB7867218,2026-04-10,0.28,1.75,2.91,0.34,577.77,443.57,52.61,65.03,1205.91,0,0,35-44,Postpaid_Basic,5G_Device,5G,Light
SUB8466027,2026-04-15,1.52,6.0,0.64,6.0,2809.32,1572.12,4.6,1013.36,5096.73,0,1,35-44,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB5987696,2026-03-24,5.48,3.06,2.31,1.54,16991.94,1121.67,42.37,116.77,17668.18,0,1,18-24,Postpaid_Premium,Mid_Range,5G,Power_User
SUB1428988,2026-04-11,0.47,0.89,0.21,0.8,226.73,124.13,2.66,57.5,465.79,1,1,18-24,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB5084752,2026-04-15,2.07,1.02,0.07,0.09,2018.64,194.31,0.45,6.88,2388.48,0,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,Moderate
SUB5374857,2026-04-04,1.2,0.58,1.04,0.19,2114.21,181.35,15.03,13.76,2535.72,1,0,18-24,Prepaid_Monthly,Mid_Range,4G+,Moderate
SUB3977590,2026-03-27,0.91,1.42,0.39,1.2,1682.48,319.27,4.48,166.03,2148.36,0,1,45-54,Postpaid_Unlimited,Tablet,4G+,Moderate
SUB8599600,2026-04-11,4.18,0.41,0.05,0.85,4998.44,92.95,0.33,87.93,4749.42,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Moderate
SUB7610734,2026-04-16,0.06,0.09,0.0,0.22,70.34,18.6,0.0,24.16,119.64,1,0,25-34,Prepaid_Daily,Basic_Phone,4G,Very_Light
SUB4297291,2026-03-31,0.48,0.2,0.08,0.01,795.81,75.34,0.92,0.49,848.7,0,0,25-34,Prepaid_Daily,Basic_Phone,5G,Light
SUB5894287,2026-04-07,1.89,6.0,0.71,0.22,2135.14,1491.93,8.37,42.69,3461.85,1,1,18-24,Prepaid_Monthly,Mid_Range,4G,Moderate
SUB8954647,2026-03-24,0.14,0.07,0.5,0.06,115.68,13.93,5.22,8.23,185.74,1,0,45-54,Prepaid_Daily,Basic_Phone,4G,Very_Light
SUB3490706,2026-04-03,1.39,2.11,0.99,0.01,2381.85,656.76,19.53,0.4,3050.32,0,0,18-24,Postpaid_Basic,5G_Device,5G,Moderate
SUB8542535,2026-04-05,1.61,1.42,0.3,0.21,978.79,158.34,4.71,19.84,1150.73,0,0,25-34,Postpaid_Premium,5G_Device,3G,Light
SUB9047252,2026-04-14,0.68,1.82,0.19,0.0,1039.08,621.59,2.63,0.0,1669.24,0,0,35-44,Prepaid_Monthly,Tablet,4G+,Light
SUB6254224,2026-04-02,0.17,3.24,2.95,0.14,132.19,563.02,41.77,27.07,867.62,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB7215140,2026-04-05,4.07,0.98,3.21,0.45,5421.18,167.64,20.89,33.27,5249.04,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Heavy
SUB4737973,2026-03-20,2.0,1.01,0.09,0.1,4819.21,344.02,1.24,7.48,4973.22,0,0,45-54,Prepaid_Monthly,5G_Device,5G,Moderate
SUB3202575,2026-04-11,0.04,2.41,0.32,0.05,36.81,412.07,4.03,3.59,460.29,0,0,25-34,Prepaid_Daily,5G_Device,4G,Very_Light
SUB7611653,2026-04-03,0.51,0.45,0.0,0.31,496.24,125.64,0.0,14.05,705.97,0,0,55+,Prepaid_Monthly,5G_Device,4G,Light
SUB1464071,2026-04-14,2.17,3.24,0.61,1.39,7929.73,986.21,3.34,206.7,9367.52,0,0,45-54,Postpaid_Unlimited,5G_Device,5G,Heavy
SUB5381137,2026-03-29,2.87,2.6,0.01,0.21,1277.95,209.55,0.06,31.34,1605.72,0,1,25-34,Postpaid_Premium,Premium_Smartphone,3G,Light
SUB5912216,2026-03-29,0.45,0.15,0.07,0.21,499.22,39.16,1.31,26.04,633.36,0,1,25-34,Prepaid_Daily,Basic_Phone,4G,Light
SUB8597626,2026-03-24,0.74,2.83,0.66,0.31,849.1,673.5,11.98,29.79,1683.83,0,1,25-34,Prepaid_Monthly,Mid_Range,4G,Light
SUB4498472,2026-04-04,1.3,1.23,0.63,0.13,1662.29,190.62,7.52,16.76,1863.92,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,Light
SUB9369689,2026-03-30,0.33,0.22,1.79,0.31,128.46,32.91,23.19,17.5,249.45,0,0,25-34,Postpaid_Basic,Premium_Smartphone,3G,Very_Light
SUB2564718,2026-04-05,0.44,1.17,0.13,0.71,1837.93,338.64,2.2,42.47,2423.54,0,1,55+,Postpaid_Premium,5G_Device,5G,Moderate
SUB6139743,2026-04-16,0.89,1.29,0.23,0.06,1063.38,302.41,2.34,8.43,1301.53,0,0,35-44,Prepaid_Monthly,5G_Device,4G,Light
SUB4813270,2026-04-07,8.0,4.59,2.08,0.24,30068.94,1393.48,30.0,40.44,28956.24,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,Power_User
SUB5806425,2026-04-12,0.09,0.67,0.23,0.58,238.3,234.74,1.49,112.27,635.53,0,0,35-44,Postpaid_Premium,Basic_Phone,5G,Light
SUB7609876,2026-03-23,0.68,0.25,0.14,0.05,1180.15,97.01,1.55,3.38,1407.1,0,1,25-34,Prepaid_Daily,Mid_Range,5G,Light
SUB3378837,2026-03-19,0.39,2.01,0.02,0.56,705.86,688.9,0.32,39.46,1436.9,1,0,45-54,Postpaid_Basic,Mid_Range,5G,Light
SUB7123769,2026-03-22,0.32,0.31,0.43,0.12,357.85,77.41,3.9,16.61,456.97,0,0,35-44,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB2524102,2026-03-26,1.11,2.62,0.08,3.78,1540.82,824.59,0.66,606.87,3212.29,1,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate
SUB3383366,2026-04-13,0.26,1.02,0.06,0.21,159.66,150.61,0.83,17.71,315.89,1,0,18-24,Postpaid_Premium,Basic_Phone,3G,Very_Light
SUB3035848,2026-03-28,0.22,0.07,0.17,0.05,251.64,11.0,2.86,7.09,275.21,0,0,45-54,Prepaid_Monthly,Basic_Phone,4G,Very_Light
SUB6122930,2026-04-09,0.98,3.4,0.28,0.0,1246.87,813.88,3.35,0.0,1992.65,0,1,35-44,Postpaid_Premium,Mid_Range,4G,Light
SUB9593223,2026-03-24,0.07,0.27,0.12,0.01,154.4,78.03,2.25,1.17,438.26,0,1,55+,Prepaid_Monthly,5G_Device,5G,Very_Light
SUB7691409,2026-04-10,0.33,0.42,0.15,0.7,825.83,110.58,2.9,66.57,950.62,1,0,18-24,Postpaid_Premium,Basic_Phone,5G,Light
SUB1838003,2026-04-04,1.33,6.0,3.35,0.2,3039.71,2285.35,25.37,10.89,5948.05,1,1,25-34,Prepaid_Monthly,5G_Device,5G,Heavy
SUB4433382,2026-04-10,2.02,0.46,0.17,0.15,3541.92,87.53,1.92,12.39,3439.59,0,0,18-24,Postpaid_Premium,Mid_Range,4G,Moderate
SUB9670178,2026-03-23,0.4,0.22,0.07,0.01,375.05,65.4,0.7,1.06,473.61,0,0,35-44,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB4395049,2026-03-25,2.27,1.69,1.25,0.01,4853.25,634.23,17.39,1.25,5863.56,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,Heavy
SUB1066150,2026-04-17,2.7,0.36,4.0,0.66,2869.96,74.41,32.81,26.63,2941.18,0,0,18-24,Postpaid_Basic,Tablet,4G+,Moderate
SUB8951632,2026-04-01,0.63,0.23,0.63,0.01,520.49,35.51,12.59,0.62,707.54,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB8429645,2026-04-09,0.67,1.34,0.86,0.1,729.66,339.58,12.84,6.91,1283.12,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,Light
SUB7081687,2026-04-07,1.57,0.58,0.37,0.18,1298.11,90.84,6.23,13.68,1454.34,0,0,25-34,Prepaid_Monthly,5G_Device,4G,Light
SUB9948331,2026-03-30,3.45,4.88,0.01,0.74,10656.11,1643.59,0.06,138.92,11456.7,0,0,25-34,Postpaid_Unlimited,5G_Device,5G,Power_User
SUB3547500,2026-04-12,0.72,0.1,0.02,0.01,716.74,26.35,0.25,0.59,761.61,1,0,35-44,Prepaid_Daily,Basic_Phone,4G,Light
SUB5193060,2026-04-14,1.31,0.96,0.39,1.01,3357.2,293.37,4.24,119.23,3940.76,0,0,18-24,Postpaid_Premium,Premium_Smartphone,5G,Moderate
SUB1134055,2026-04-13,4.79,1.08,0.62,0.0,5243.5,243.9,11.72,0.0,5911.07,0,1,25-34,Postpaid_Basic,5G_Device,4G+,Heavy
SUB2841648,2026-04-07,1.7,0.65,0.23,0.74,1395.19,100.69,1.28,97.44,1818.08,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB8132508,2026-03-31,4.33,2.48,0.15,0.08,4617.34,721.86,1.48,15.74,5997.91,0,0,35-44,Postpaid_Basic,5G_Device,4G,Heavy
SUB7437845,2026-04-16,1.12,6.0,1.39,0.02,2346.03,1875.01,13.99,2.68,4573.24,1,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G+,Moderate
SUB4828433,2026-04-03,0.74,1.05,0.34,0.04,865.89,229.64,4.87,1.99,1075.14,0,0,25-34,Postpaid_Basic,Mid_Range,4G,Light
SUB3735264,2026-04-06,2.22,4.44,0.56,0.83,3931.51,893.07,10.31,63.23,5150.21,1,1,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy
SUB5448748,2026-03-30,0.62,0.32,0.12,0.01,677.49,63.77,2.33,1.54,907.97,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB8152747,2026-04-05,0.55,1.18,0.09,0.08,2352.22,353.58,1.36,5.24,2558.38,0,0,55+,Postpaid_Premium,5G_Device,5G,Moderate
SUB5137270,2026-04-11,0.56,1.52,0.11,0.22,661.71,254.03,0.7,33.19,1072.06,0,0,35-44,Prepaid_Monthly,Tablet,4G,Light
SUB5317922,2026-03-24,1.29,1.08,0.1,2.1,1132.24,283.41,0.51,314.89,1829.08,0,1,55+,Prepaid_Monthly,5G_Device,4G,Light
SUB9847905,2026-03-20,1.51,1.7,0.13,0.2,1700.52,397.93,1.77,24.95,2145.82,0,0,35-44,Postpaid_Basic,Tablet,4G,Moderate
SUB8465373,2026-04-15,0.63,1.85,0.92,0.28,510.97,330.38,12.94,23.29,934.55,0,0,35-44,Postpaid_Basic,Mid_Range,4G,Light
SUB2020154,2026-03-21,4.39,1.89,0.77,0.17,9330.55,615.66,14.38,11.14,9496.78,0,0,25-34,Prepaid_Monthly,5G_Device,5G,Heavy
SUB9070924,2026-04-13,1.03,0.75,0.11,0.0,454.08,112.36,1.66,0.0,567.51,0,1,25-34,Prepaid_Monthly,Mid_Range,3G,Light
SUB7843532,2026-03-22,1.28,1.47,0.18,0.04,1324.89,450.63,2.99,7.76,1835.88,0,0,18-24,Postpaid_Basic,Mid_Range,4G+,Light
SUB5945169,2026-04-08,0.92,1.15,0.15,0.08,968.23,292.03,2.27,5.0,1352.47,1,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB7733215,2026-04-15,0.26,0.8,0.0,0.24,260.21,169.76,0.0,16.33,535.97,0,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB9195810,2026-04-04,3.78,1.48,0.1,1.56,7009.46,487.62,1.71,91.21,7819.25,0,0,35-44,Prepaid_Monthly,5G_Device,5G,Heavy
SUB8904294,2026-04-15,2.33,2.33,1.21,2.84,1435.24,303.14,8.64,411.67,2113.89,0,0,25-34,Postpaid_Premium,Premium_Smartphone,3G,Moderate
SUB8185197,2026-03-25,8.0,3.23,0.52,0.03,20181.29,862.52,4.94,4.96,21752.99,1,1,18-24,Postpaid_Premium,5G_Device,5G,Power_User
SUB9171548,2026-04-16,0.32,0.58,0.14,0.01,441.25,140.94,1.77,1.55,578.04,0,0,25-34,Prepaid_Monthly,Basic_Phone,4G+,Light
SUB7714301,2026-04-03,3.16,1.22,2.03,0.36,2234.46,296.68,20.71,32.69,2447.57,0,0,25-34,Prepaid_Monthly,5G_Device,4G,Moderate
SUB8969693,2026-03-22,0.82,0.79,0.99,0.83,746.03,134.31,10.66,69.8,1075.56,0,0,35-44,Prepaid_Monthly,5G_Device,4G,Light
SUB2859582,2026-03-19,0.41,1.88,0.31,0.13,1276.79,710.04,2.25,15.16,2018.46,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,5G,Light
SUB8744064,2026-03-20,4.41,4.55,1.5,2.77,10698.8,1259.81,25.03,159.35,11966.41,1,0,18-24,Postpaid_Premium,Mid_Range,5G,Power_User
SUB3129885,2026-04-02,1.78,2.17,0.08,0.03,4183.92,565.45,0.62,3.43,5217.48,0,0,18-24,Prepaid_Daily,5G_Device,5G,Heavy
SUB5720642,2026-03-26,0.91,0.51,2.48,3.57,1916.93,122.31,13.16,360.08,2659.27,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Moderate
SUB1549239,2026-03-25,1.59,4.3,0.27,0.62,1675.03,1220.89,5.34,32.19,3124.35,1,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB9945309,2026-03-27,4.03,1.9,0.92,0.15,4594.81,543.37,14.92,22.76,5712.79,1,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,Heavy
SUB6408753,2026-04-14,1.69,3.56,0.02,3.14,991.74,333.25,0.32,399.48,1926.93,1,1,25-34,Postpaid_Unlimited,Mid_Range,3G,Light
SUB4047569,2026-03-26,1.0,0.55,0.54,1.0,1358.31,134.52,7.11,128.61,1703.58,0,0,25-34,Postpaid_Unlimited,Basic_Phone,4G,Light
SUB1785332,2026-03-26,1.41,1.69,0.1,1.52,4552.59,426.56,0.64,158.38,5445.71,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Heavy
SUB9555080,2026-04-11,1.78,1.98,0.2,1.07,1401.77,587.7,1.03,94.15,2079.82,0,1,18-24,Postpaid_Basic,5G_Device,4G,Moderate
SUB1397710,2026-03-20,1.48,0.81,0.83,0.49,515.75,106.66,4.49,77.73,786.13,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB7503216,2026-04-14,4.55,1.57,0.5,0.14,10606.27,540.59,7.96,18.9,10754.0,1,0,18-24,Postpaid_Unlimited,5G_Device,4G+,Power_User
SUB5317048,2026-03-27,8.0,2.51,0.07,0.12,13035.02,595.01,0.45,6.09,13564.72,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Power_User
SUB4188729,2026-04-09,1.63,1.43,0.24,0.01,1384.57,224.64,2.28,1.67,1701.27,0,1,25-34,Prepaid_Monthly,Tablet,4G,Light
SUB5785956,2026-04-02,0.21,1.19,0.16,0.42,63.33,176.22,2.61,63.66,337.89,0,0,18-24,Postpaid_Basic,Mid_Range,3G,Very_Light
SUB6105724,2026-04-10,2.19,0.4,0.01,0.04,2687.47,85.5,0.15,3.36,2701.54,0,1,18-24,Postpaid_Unlimited,Basic_Phone,4G,Moderate
SUB6025764,2026-04-02,8.0,6.0,0.67,1.04,2752.86,156.17,1.79,5.84,3150.03,1,0,25-34,Postpaid_Unlimited,5G_Device,4G,Moderate
SUB8996198,2026-04-02,6.62,1.75,0.07,0.72,17423.17,474.93,0.88,143.69,17224.93,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Power_User
SUB1910775,2026-03-27,0.18,0.21,0.99,0.41,346.16,49.8,9.68,52.19,539.11,0,0,55+,Postpaid_Premium,Premium_Smartphone,4G+,Light
SUB6954878,2026-04-08,0.22,0.56,0.06,0.03,195.98,138.16,0.59,3.15,354.96,1,0,18-24,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB6927997,2026-03-30,2.14,0.55,0.71,0.22,2524.72,114.41,4.19,43.71,2685.56,0,0,18-24,Postpaid_Basic,Mid_Range,4G,Moderate
SUB1558924,2026-04-05,1.98,6.0,0.09,2.43,4496.15,2124.96,1.46,308.42,7574.11,1,1,18-24,Postpaid_Premium,Premium_Smartphone,5G,Heavy
SUB4881185,2026-03-25,0.76,0.64,0.03,0.13,690.33,153.23,0.33,25.82,964.72,0,1,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB6004998,2026-04-02,1.1,5.37,0.78,0.28,1380.44,1491.03,8.93,14.4,2875.85,1,0,35-44,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB6166650,2026-04-10,0.62,0.81,0.34,0.25,1444.61,233.72,6.39,19.72,1676.23,0,0,45-54,Postpaid_Unlimited,Mid_Range,4G+,Light
SUB6693075,2026-03-21,2.95,1.97,0.82,0.11,4994.08,515.02,10.79,13.72,5621.63,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,5G,Heavy
SUB9109916,2026-04-09,0.2,3.12,2.02,0.57,320.69,913.35,21.84,28.6,1321.27,1,1,18-24,Postpaid_Premium,Mid_Range,4G,Light
SUB6193278,2026-04-02,3.66,1.43,0.01,0.88,3868.0,351.57,0.14,101.07,4833.04,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB1431413,2026-03-29,0.32,0.89,0.16,2.06,515.89,296.91,1.24,408.7,1290.09,0,1,55+,Postpaid_Basic,Premium_Smartphone,5G,Light
SUB5165100,2026-04-14,1.2,0.08,0.13,0.06,1325.5,14.46,1.56,8.21,1372.04,1,1,25-34,Postpaid_Premium,Basic_Phone,4G,Light
SUB1863561,2026-04-05,4.2,0.42,0.1,0.93,4473.46,104.02,1.85,66.3,4651.04,1,1,25-34,Prepaid_Monthly,Mid_Range,4G,Moderate
SUB1302186,2026-04-08,0.18,0.03,0.28,0.05,281.31,8.13,2.84,7.92,305.98,0,0,55+,Postpaid_Premium,Basic_Phone,4G,Very_Light
SUB4207393,2026-04-11,1.53,1.77,1.91,0.0,1156.0,480.76,37.75,0.0,1714.26,1,0,35-44,Prepaid_Monthly,Tablet,4G,Light
SUB6489464,2026-03-30,1.26,0.24,1.31,0.38,2996.02,72.62,12.96,53.2,3403.35,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Moderate
SUB8456985,2026-04-16,4.75,1.11,0.47,0.82,2067.98,118.2,8.22,126.87,2277.05,1,0,25-34,Postpaid_Basic,Premium_Smartphone,3G,Moderate
SUB7767528,2026-03-22,0.16,0.2,0.89,0.02,275.51,64.44,10.5,2.89,402.95,0,0,25-34,Prepaid_Daily,Premium_Smartphone,5G,Very_Light
SUB2026553,2026-04-14,1.39,3.18,0.47,0.73,2471.35,1007.61,5.16,69.36,3388.99,0,0,18-24,Prepaid_Monthly,Tablet,4G+,Moderate
SUB9533879,2026-04-05,0.75,1.0,0.28,0.8,891.2,256.32,2.3,127.57,1270.53,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB4743797,2026-04-09,0.28,1.54,0.3,0.48,309.92,387.99,2.83,56.71,793.93,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Light
SUB2514542,2026-03-31,0.34,0.2,0.07,0.11,596.4,66.5,0.66,20.88,717.48,0,0,45-54,Prepaid_Daily,Mid_Range,4G+,Light
SUB7357718,2026-03-30,1.98,2.53,0.4,0.63,5750.61,960.11,7.85,53.23,7201.11,1,0,45-54,Postpaid_Premium,5G_Device,5G,Heavy
SUB5180656,2026-03-25,0.25,0.9,1.07,0.1,766.83,258.17,16.04,8.92,1189.81,1,0,25-34,Postpaid_Unlimited,Mid_Range,5G,Light
SUB9465506,2026-03-23,3.0,1.33,0.63,0.0,10275.76,342.23,3.32,0.0,10032.58,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Heavy
SUB7846192,2026-04-09,7.67,5.6,1.25,1.63,11472.86,1405.65,8.95,260.79,13118.26,0,1,18-24,Postpaid_Unlimited,Tablet,4G,Power_User
SUB9676924,2026-03-31,1.52,0.71,0.66,0.13,5829.08,241.53,12.77,24.22,6827.47,0,0,45-54,Postpaid_Premium,5G_Device,5G,Heavy
SUB8347689,2026-03-23,3.22,1.85,0.13,0.67,7268.05,490.2,2.21,46.94,7855.87,0,1,35-44,Prepaid_Daily,5G_Device,5G,Heavy
SUB2829553,2026-03-23,1.9,0.98,1.28,0.23,1462.39,101.03,22.84,35.71,1652.76,1,1,35-44,Postpaid_Premium,Mid_Range,3G,Light
SUB4041341,2026-04-03,1.69,0.44,1.68,0.56,950.44,55.14,32.59,99.55,1118.34,0,0,25-34,Postpaid_Premium,Mid_Range,3G,Light
SUB2039504,2026-04-04,1.44,0.28,0.65,1.4,1017.18,68.14,11.94,256.98,1469.29,0,1,25-34,Prepaid_Daily,Mid_Range,4G,Light
SUB7666455,2026-04-03,3.12,1.45,0.86,0.29,3778.28,293.6,7.58,12.23,4022.27,0,0,35-44,Postpaid_Premium,5G_Device,4G,Moderate
SUB8663589,2026-04-13,5.84,2.03,1.15,1.84,7221.22,659.74,12.36,123.44,8405.99,0,1,25-34,Postpaid_Basic,Premium_Smartphone,4G+,Heavy
SUB8918348,2026-04-02,2.99,6.0,4.0,1.61,9153.37,2025.17,66.84,207.5,11095.12,1,0,35-44,Postpaid_Unlimited,5G_Device,5G,Power_User
SUB5988023,2026-03-29,1.81,0.36,0.07,0.83,2853.56,101.54,0.61,73.9,2843.99,1,0,45-54,Postpaid_Premium,5G_Device,4G,Moderate
SUB8635836,2026-04-15,8.0,2.04,4.0,0.3,24298.72,574.94,43.63,35.71,27034.43,0,0,18-24,Postpaid_Unlimited,5G_Device,5G,Power_User
SUB8809006,2026-03-22,0.95,3.53,0.05,0.38,1085.15,902.39,0.35,63.31,1993.37,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Light
SUB2675843,2026-03-22,0.43,0.5,0.0,0.18,550.0,104.94,0.0,14.43,732.97,0,0,25-34,Prepaid_Daily,Mid_Range,4G+,Light
SUB9423309,2026-04-13,8.0,6.0,1.15,2.28,25315.31,2038.76,22.0,384.34,26197.6,1,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Power_User
SUB4229028,2026-04-03,0.16,0.67,0.03,0.01,392.34,184.55,0.18,1.85,636.17,0,0,45-54,Prepaid_Daily,Mid_Range,5G,Light
SUB8056993,2026-04-09,3.14,1.3,0.17,0.22,2347.69,335.5,1.47,15.45,2992.98,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Moderate
SUB2721610,2026-03-25,1.59,1.04,0.61,0.49,519.43,107.11,9.67,73.32,771.8,0,1,45-54,Postpaid_Basic,5G_Device,3G,Light
